Generation;Max;Min;Mean;DiversityX;DiversitySigma;TotalDistSigma
76;2.3280878447445414;0.02653817482917646;0.7147743285819301;2.451003341880673E-15;2.6602430596355405E-16;2.4659030207826795
77;2.3280878447445414;0.05637183564653389;0.7634843922323367;2.0300431041155437E-15;1.5852722815127288E-16;2.4846206728668276
78;2.4733651224944744;0.08633760851107028;0.806116440867907;2.3988808578215143E-15;1.41934629567926E-16;2.443642164833286
79;2.4733651224944744;0.01798424127255475;0.8346056488895693;1.274395916936668E-15;3.6254394597720095E-16;2.378924552067589
80;2.4733651224944744;0.13395709725146754;0.8605112065918772;1.1985648153700545E-15;2.4463974584018184E-16;2.3214926445899464
81;2.886842828497942;0.13395709725146754;0.9255281958713841;1.392134483454093E-15;2.671358802667239E-16;2.27124231751499
82;2.886842828497942;0.01078198976799084;0.9391334843951493;2.1211972360216746E-15;2.537915029795249E-16;2.2400186628294128
83;2.886842828497942;0.09710036090456439;0.9997079055786002;2.3432330046823926E-15;2.4592819316458456E-16;2.2082127254013773
84;2.886842828497942;0.2166574867772212;1.018863511035067;3.3923469039463534E-15;1.9772825933059842E-16;2.1173271546642938
85;2.886842828497942;0.16890222416466938;1.0234414212045775;1.4603516651929748E-15;2.3511598037959824E-16;2.134555655272554
86;2.886842828497942;0.06891516170444176;1.037505528657;2.2948277691895912E-15;2.400048151570866E-16;2.1237383391636206
87;2.886842828497942;0.23437084768604777;1.102351873781484;2.5299371453233552E-15;1.8650348914945852E-16;2.131276112787872
88;2.886842828497942;0.12612002484163143;1.1253148302153861;1.680744192563261E-15;1.3107217941402062E-16;2.171515355290355
89;2.886842828497942;0.2897145480175926;1.1167467838053116;2.2127279653094563E-15;2.3488274758323555E-16;2.1768724841788156
90;2.886842828497942;0.025348276656263113;1.1231218836546562;2.4136350691567606E-15;1.9474360223716804E-16;2.1371967981004487
91;2.886842828497942;0.23769963111358128;1.1930056016294854;1.1974078294876392E-15;1.789801162811699E-16;2.1116800861085654
92;4.424200498814769;0.2003651667893967;1.2318293851468542;2.12857210812793E-15;1.3116624018437043E-16;2.0978769215296103
93;4.424200498814769;0.04525892964261675;1.264310489784184;1.5376977664603532E-15;1.4111543762087077E-16;2.1684093925006493
94;4.424200498814769;0.048324796638598636;1.34191725407392;1.7862499139717027E-15;1.1508569209092952E-16;2.1380566344796046
95;4.424200498814769;0.048324796638598636;1.323665898324413;1.3897372755296442E-15;1.0788114613248506E-16;2.1094533214610296
96;4.424200498814769;0.15508639049146142;1.3284993340726217;2.2824416844821193E-15;2.7924375671172077E-16;2.094604660714952
97;4.424200498814769;0.21981751184281395;1.3663221916117825;2.4752349505869753E-15;1.9360379468999296E-16;2.1405167702749774
98;4.424200498814769;0.1802073999504887;1.4180882041716858;1.8135964614574225E-15;2.4967280249586623E-16;2.126383920180812
99;4.424200498814769;0.23603524805832585;1.4910168913878261;1.909204023270112E-15;2.0604346464037509E-16;2.2208544314317633
100;4.424200498814769;0.2695721735229031;1.4958127775190102;2.0825135453727136E-15;2.805565740986182E-16;2.2804770077164633
101;4.424200498814769;0.19565336909026332;1.5359291152699988;2.6938890814812747E-15;1.864853652456873E-16;2.2091248715951224
102;4.424200498814769;0.03546576009194062;1.5407740905084573;1.5380676533605106E-15;1.3888887334055026E-16;2.275142706812602
103;4.424200498814769;0.19618099459198413;1.6164425814954155;1.8979985909466484E-15;2.2313674639282027E-16;2.2079495953457045
104;4.424200498814769;0.14259190186413237;1.6301387200679147;1.6571268788626451E-15;2.165304496010795E-16;2.129169480500761
105;4.461842176192826;0.14259190186413237;1.6944562182431224;1.5595105867185203E-15;1.0531954109531956E-16;2.1358172051765965
