Generation;Max;Min;Mean
5403;0.004240137;0.004139382;0.004217242
5404;0.004240137;0.004154089;0.004216926
5405;0.004240137;9.62E-36;0.004173678
5406;0.004240137;0.004171675;0.004218595
5407;0.004240137;0.004124808;0.004216919
5408;0.004240137;0.004122729;0.004219265
5409;0.004240137;0.004186783;0.004221109
5410;0.004244123;0.004142163;0.004219248
5411;0.004244123;7.09E-12;0.004177684
5412;0.004244123;0.004135684;0.004218447
5413;0.004244123;0.004135684;0.004219264
5414;0.004244123;3.07E-42;0.004178319
5415;0.004244123;3.07E-42;0.004177465
5416;0.004244123;3.07E-42;0.004177386
5417;0.004244123;0.004137012;0.004220223
5418;0.004244123;0.004137012;0.004221349
5419;0.004244123;3.07E-42;0.004179887
5420;0.004244123;3.07E-42;0.004180947
5421;0.004244123;3.07E-42;0.004181164
5422;0.004244123;0.004141121;0.004220914
5423;0.004244123;2.26E-41;0.004179439
5424;0.004244123;0.004153885;0.00422084
5425;0.004244123;0.004167064;0.004221687
5426;0.004244123;3.07E-42;0.004176076
5427;0.004246176;0.004125539;0.004223254
5428;0.004246176;0.004158918;0.004224065
5429;0.004249359;0.004158918;0.00422426
5430;0.004249359;3.07E-42;0.004181977
5431;0.004249359;3.07E-42;0.004181567
5432;0.004249359;3.07E-42;0.004138391
5433;0.004249519;0.004110218;0.004219426
5434;0.004249992;0.004119277;0.004221708
5435;0.004249992;3.07E-42;0.00417915
5436;0.004249992;3.07E-42;0.004178347
5437;0.004249992;3.07E-42;0.004179723
5438;0.004249992;3.07E-42;0.004179484
5439;0.004249992;0.004131183;0.00422333
5440;0.004249992;0.004156936;0.004223973
5441;0.004249992;0.004153306;0.004224203
5442;0.004249992;0.004115143;0.004222315
5443;0.004249992;3.29E-31;0.004181897
5444;0.004249992;0.004145789;0.004222644
5445;0.004249992;0.004130636;0.004227198
5446;0.004249992;0.004129355;0.004226784
5447;0.004249992;3.07E-42;0.004185183
5448;0.004249992;0.004152523;0.004227758
5449;0.004249992;0.00416411;0.004227575
5450;0.004249992;3.07E-42;0.004184639
5451;0.004249992;0.004153871;0.0042266
5452;0.004251236;0.0041629;0.004227783
5453;0.004251236;0.004150891;0.004227224
5454;0.004251236;0.004160603;0.004228574
5455;0.004251236;0.004167691;0.004228873
5456;0.004251236;0.004173521;0.004228998
5457;0.004251236;3.07E-42;0.004187231
5458;0.004251236;0.004157084;0.004228449
5459;0.004251236;0.004164909;0.004229563
5460;0.004251236;0.004189859;0.004230117
5461;0.004251236;0.004128812;0.00422804
5462;0.004251236;3.07E-42;0.004102395
5463;0.004251236;3.07E-42;0.00410259
5464;0.004251236;0.004123761;0.004228127
5465;0.004251236;0.004177145;0.00423077
5466;0.004251236;0.004155032;0.004230865
5467;0.004251236;0.004154695;0.004230412
5468;0.004251236;3.07E-42;0.004186305
5469;0.004251236;0.004154775;0.004227779
5470;0.004251236;0.004054978;0.004227583
5471;0.004251236;0.004154775;0.004230393
5472;0.004251236;6.73E-42;0.00414532
5473;0.004251236;4.10E-34;0.004185095
5474;0.004251236;0.004112937;0.004227172
5475;0.004251236;0.004161663;0.004230079
5476;0.004251236;0.004183685;0.00423173
5477;0.004251236;0.004171953;0.004232122
5478;0.004251236;0.004056161;0.004229192
5479;0.004251236;0.004161972;0.004229712
5480;0.004251236;0.004178393;0.004230367
5481;0.004251236;3.07E-42;0.00418766
5482;0.004251236;3.07E-42;0.004188201
5483;0.004251236;2.38E-29;0.004188988
5484;0.004251236;0.004149932;0.004230091
5485;0.004251236;0.004132005;0.00422703
5486;0.004251236;0.004153532;0.004228355
5487;0.004251236;0.004184131;0.00423097
5488;0.004251236;0.004168268;0.00423082
5489;0.004251236;0.00407159;0.004229631
5490;0.004251236;3.07E-42;0.004144928
5491;0.004251755;0.004155371;0.004229671
5492;0.004251755;0.004155371;0.004230325
5493;0.004251755;0.004169185;0.004231439
5494;0.004251755;0.004183227;0.00423162
5495;0.004251755;0.004191151;0.004232612
5496;0.004251755;3.07E-42;0.004189368
5497;0.004251755;6.32E-25;0.004190854
5498;0.004251755;3.07E-42;0.004187607
5499;0.004251755;0.004080645;0.0042308
5500;0.004251755;0.004080645;0.00423003
5501;0.004258657;0.004158837;0.004231813
5502;0.004258657;0.004155732;0.004230763
5503;0.004258657;7.89E-04;0.004197241
5504;0.004258657;3.07E-42;0.004188567
5505;0.004258657;3.07E-42;0.004018732
5506;0.004258657;3.07E-42;0.004104698
5507;0.004258657;0.004177076;0.004233428
5508;0.004258657;0.004127649;0.004232368
5509;0.004258657;0.004133252;0.004233147
5510;0.004258657;3.07E-42;0.004189759
5511;0.004258657;0.00416786;0.004233273
5512;0.004258657;0.00416786;0.004233083
5513;0.004258657;0.004179777;0.004233805
5514;0.004258657;0.004139105;0.004233277
5515;0.004258657;0.004139105;0.004233519
5516;0.004258657;0.004139105;0.004233596
5517;0.004258657;0.004139105;0.004233352
5518;0.004258657;3.07E-42;0.00419055
5519;0.004258657;3.46E-46;0.004148945
5520;0.004258657;3.07E-42;0.004148026
5521;0.004258657;0.004169557;0.004234473
5522;0.004258657;0.004169557;0.004234568
5523;0.004258657;2.80E-39;0.004190129
5524;0.004260961;0.00414274;0.004232723
5525;0.004260961;3.07E-42;0.004187935
5526;0.004260961;0.004168388;0.004232574
5527;0.004260961;0.004106094;0.004231909
5528;0.004260961;5.51E-24;0.00419115
5529;0.004260961;0.004154806;0.004232265
5530;0.004260961;3.07E-42;0.004189673
5531;0.004260961;0.004154806;0.004233487
5532;0.004260961;0.004069505;0.004231207
5533;0.004260961;0.004069505;0.00423201
5534;0.004260961;5.51E-28;0.00418895
5535;0.004260961;0.004100591;0.004231943
5536;0.004260961;1.32E-64;0.004106879
5537;0.004260961;0.00414909;0.004230682
5538;0.004260961;0.004153272;0.004232282
5539;0.004260961;0.004106266;0.004232543
5540;0.004260961;0.004144927;0.00423312
5541;0.004260961;0.004144927;0.004234157
5542;0.004260961;0.004122114;0.004233726
5543;0.004260961;0.004180667;0.004234512
5544;0.004260961;0.004189391;0.004234596
5545;0.004260961;3.07E-42;0.004192284
5546;0.004260961;2.35E-22;0.004189671
5547;0.004260961;0.004149866;0.004233592
5548;0.004260961;1.06E-30;0.004190263
5549;0.004260961;0.004161681;0.004234288
5550;0.004260961;0.004174682;0.004233294
5551;0.004260961;0.004188517;0.004232402
5552;0.004260961;0.004188517;0.004233719
5553;0.004260961;0.004196349;0.004234145
5554;0.004260961;0.00419367;0.004233491
5555;0.004260961;0.004175677;0.004232189
5556;0.004260961;0.004160841;0.004232471
5557;0.004260961;3.07E-42;0.004190667
5558;0.004260961;7.98E-41;0.004191299
5559;0.004260961;3.07E-42;0.004189521
5560;0.004260961;3.07E-42;0.004191384
5561;0.004260961;0.004160667;0.004232816
5562;0.004260961;0.004133183;0.004232383
5563;0.004260961;0.004174551;0.004232899
5564;0.004260961;3.82E-21;0.004190411
5565;0.004260961;0.004176455;0.004231923
5566;0.004260961;0.004178396;0.004231587
5567;0.004260961;0.004125324;0.004229627
5568;0.004260961;1.68E-40;0.004146614
5569;0.004260961;0.004172839;0.004231074
5570;0.004260961;0.004157512;0.004230585
5571;0.004260961;0.004157512;0.00423035
5572;0.004260961;0.004173504;0.004231662
5573;0.004260961;0.004188129;0.004233195
5574;0.004260961;0.004154737;0.004231679
5575;0.004260961;0.004187907;0.004233381
5576;0.004260961;0.004124521;0.004234682
5577;0.004260961;0.004172881;0.00423515
5578;0.004260961;0.004140294;0.004235259
5579;0.004263114;3.07E-42;0.004190854
5580;0.004263114;3.43E-54;0.004147641
5581;0.004263114;0.004191507;0.004235406
5582;0.004263114;0.004173338;0.00423488
5583;0.004263114;3.07E-42;0.00419243
5584;0.004263114;0.004145246;0.004233613
5585;0.004263114;0.004145246;0.004234813
5586;0.004263114;0.004164616;0.004235054
5587;0.004263114;0.004154312;0.004236568
5588;0.004263114;0.004138464;0.004235812
5589;0.004263114;3.07E-42;0.004194078
5590;0.004263114;2.83E-40;0.004194187
5591;0.004263114;3.07E-42;0.004110133
5592;0.004263114;0.004126766;0.004234889
5593;0.004263114;0.004101076;0.004234959
5594;0.004263114;0.004193602;0.004236786
5595;0.004263114;0.004193602;0.004236951
5596;0.004263114;4.03E-35;0.004194678
5597;0.004263114;0.004149216;0.004234663
5598;0.004263114;0.004153496;0.004234243
5599;0.004263114;0.004153496;0.004235499
5600;0.004263114;0.004113373;0.004234281
5601;0.004263114;0.004156619;0.004234621
5602;0.004263114;0.004161934;0.004234929
5603;0.004263114;0.004167019;0.00423556
5604;0.004263114;0.004184373;0.00423752
5605;0.004263114;3.07E-42;0.004067901
5606;0.004263114;2.57E-30;0.004152438
5607;0.004263114;0.004171873;0.004237597
5608;0.004263114;0.004100375;0.004237319
5609;0.004263114;0.004100375;0.004234719
5610;0.004263114;0.00417663;0.004237757
5611;0.004263114;0.004187538;0.00423731
5612;0.004263114;0.004139161;0.004236325
5613;0.004263114;0.004139161;0.004235303
5614;0.004263114;0.004181675;0.004237066
5615;0.004263114;0.004187376;0.004237772
5616;0.004263114;3.07E-42;0.004151614
5617;0.004263114;0.004152819;0.004236095
5618;0.004263114;2.51E-21;0.004196201
5619;0.004263114;2.51E-21;0.00419571
5620;0.004263114;0.004184157;0.00423716
5621;0.004263114;0.004184157;0.004239239
5622;0.004263114;0.004142818;0.004239149
5623;0.004263114;1.73E-44;0.004153776
5624;0.004263114;0.004167841;0.004237875
5625;0.004263114;0.004197994;0.004238284
5626;0.004263114;0.004170908;0.004236429
5627;0.004263114;3.07E-42;0.004194698
5628;0.004263114;0.004175485;0.004238721
5629;0.004263114;0.004184107;0.004239548
5630;0.004263114;0.004176702;0.004238423
5631;0.004263114;0.004178368;0.004237742
5632;0.004263114;0.004157497;0.0042377
5633;0.004263114;0.004155097;0.00423859
5634;0.004263114;0.004156858;0.004236945
5635;0.004263114;0.00417159;0.004239935
5636;0.004263114;0.004172613;0.0042409
5637;0.004263114;0.004159589;0.004239496
5638;0.004263114;0.004174628;0.004238787
5639;0.004263114;1.01E-39;0.004198542
5640;0.004263114;1.01E-39;0.004197661
5641;0.004263114;0.004093808;0.004237886
5642;0.004263114;3.07E-42;0.004195866
5643;0.004263114;0.004093808;0.00423949
5644;0.004263114;0.004175655;0.004239391
5645;0.004263114;0.004180303;0.004241203
5646;0.004263114;0.004160011;0.004238992
5647;0.004263114;1.17E-20;0.004197822
5648;0.004263114;0.004183524;0.004239416
5649;0.004263114;3.07E-42;0.004196881
5650;0.004263114;9.55E-15;0.004196372
5651;0.004263114;0.004177332;0.00423883
5652;0.004263114;3.07E-42;0.004197354
5653;0.004263114;0.004128098;0.004236973
5654;0.004263114;5.47E-49;0.004110746
5655;0.004266014;6.10E-31;0.004195286
5656;0.004266014;0.004174151;0.004237958
5657;0.004266014;0.004174151;0.004237523
5658;0.004266014;0.004174151;0.004237253
5659;0.004266014;0.004054646;0.00423562
5660;0.004266014;0.004167554;0.004238655
5661;0.004266014;0.004132762;0.004235692
5662;0.004266014;0.004153446;0.004236719
5663;0.004266014;0.004178346;0.004237916
5664;0.004266014;0.004178346;0.00423857
5665;0.004266014;0.004155527;0.004237236
5666;0.004266014;0.004155527;0.004236678
5667;0.004266014;0.004144281;0.004236806
5668;0.004266014;0.004174968;0.004239135
5669;0.004266014;0.004161614;0.004238088
5670;0.004266014;0.004174968;0.004237248
5671;0.004266014;0.004172255;0.004237322
5672;0.004266014;3.07E-42;0.004195729
5673;0.004266014;0.004145709;0.004238708
5674;0.004266014;6.33E-27;0.004198354
5675;0.004266014;0.004145709;0.004239246
5676;0.004266014;1.32E-21;0.004198521
5677;0.004266014;7.75E-25;0.004198613
5678;0.004266014;0.004173728;0.00423903
5679;0.004266014;0.004143585;0.004237962
5680;0.004266014;3.07E-42;0.004195281
5681;0.004266014;3.07E-42;0.004193942
5682;0.004266014;0.004108677;0.004237889
5683;0.004266014;0.00414639;0.004237182
5684;0.004266014;0.004154029;0.004237518
5685;0.004266014;3.35E-32;0.004152288
5686;0.004266014;0.004154029;0.004237641
5687;0.004266014;0.004157225;0.004238646
5688;0.004266014;3.07E-42;0.004195828
5689;0.004266014;0.004126607;0.00423772
5690;0.004266014;0.004142892;0.004237822
5691;0.004266014;7.42E-22;0.00419809
5692;0.004266014;3.07E-42;0.00415537
5693;0.004266014;4.75E-21;0.004196481
5694;0.004266014;0.004176923;0.004238623
5695;0.004266014;0.004178238;0.004241314
5696;0.004266014;0.004173891;0.004240716
5697;0.004266014;0.004156684;0.004238875
5698;0.004266014;3.07E-42;0.004154503
5699;0.004266014;0.004122941;0.004238562
5700;0.004266014;0.004143133;0.004239244
5701;0.004266014;0.004179823;0.004240022
5702;0.004266014;0.004179823;0.004240058
5703;0.004266014;3.07E-42;0.004152832
5704;0.004266014;0.004136209;0.004238371
5705;0.004266014;0.00415806;0.00424058
5706;0.004266014;0.00415806;0.004239141
5707;0.004266014;0.004165948;0.00424095
5708;0.004266014;3.07E-42;0.004197199
5709;0.004266014;3.07E-42;0.004194415
5710;0.004266014;0.004137435;0.004237095
5711;0.004266014;0.004163661;0.004238562
5712;0.004266014;7.38E-29;0.004196392
5713;0.004266014;0.004074936;0.004238443
5714;0.004266014;0.004186574;0.004241096
5715;0.004266014;0.004111639;0.004238734
5716;0.004266014;0.004162451;0.004241802
5717;0.004266014;0.004183485;0.004241437
5718;0.004266014;0.004159688;0.004242007
5719;0.004266014;0.004158345;0.004240554
5720;0.004266014;0.004151988;0.00423959
5721;0.004267583;0.004152443;0.004239923
5722;0.004267583;0.004159085;0.004240112
5723;0.004267583;0.004186034;0.004240834
5724;0.004267583;0.004159143;0.00424085
5725;0.004267583;3.07E-42;0.004155948
5726;0.004267583;3.07E-42;0.004155995
5727;0.004267583;0.004130742;0.004239682
5728;0.004267583;0.004186548;0.004243691
5729;0.004267583;0.004122045;0.004242958
5730;0.004267583;8.77E-26;0.004200639
5731;0.004267583;8.77E-26;0.004200189
5732;0.004267583;6.22E-46;0.004155303
5733;0.004267583;6.22E-46;0.004197325
5734;0.004267583;0.004178837;0.004243155
5735;0.004267583;0.004145785;0.004242365
5736;0.004267583;0.004126717;0.004242055
5737;0.004267583;0.004145785;0.004242221
5738;0.004267583;0.004145785;0.004242405
5739;0.004267583;3.07E-42;0.004157395
5740;0.004267583;0.004145785;0.004241292
5741;0.004267583;1.39E-33;0.004197946
5742;0.004267583;0.004157893;0.004239297
5743;0.004267583;0.004157893;0.004238484
5744;0.004267583;0.004134434;0.004238087
5745;0.004267583;8.66E-27;0.004197282
5746;0.004270993;0.004184226;0.00424349
5747;0.004270993;0.004132374;0.004243228
5748;0.004270993;0.004184226;0.004244933
5749;0.004270993;1.94E-29;0.004204762
5750;0.004270993;0.004130361;0.004242538
5751;0.004270993;0.004127046;0.00424346
5752;0.004270993;3.07E-42;0.004118864
5753;0.004270993;3.07E-42;0.004118715
5754;0.004270993;0.004117422;0.004243093
5755;0.004270993;1.24E-38;0.004202107
5756;0.004270993;0.004178024;0.004244842
5757;0.004270993;0.004183324;0.004244698
5758;0.004270993;0.00412312;0.004244207
5759;0.004270993;0.00412312;0.004244904
5760;0.004270993;3.07E-42;0.004203561
5761;0.004270993;3.07E-42;0.004203541
5762;0.004270993;0.004159288;0.004244156
5763;0.004270993;0.004175;0.00424502
5764;0.004270993;0.004175;0.004243787
5765;0.004270993;3.07E-42;0.004202405
5766;0.004270993;3.07E-42;0.004158459
5767;0.004270993;0.004164725;0.004243671
5768;0.004270993;3.07E-42;0.004201563
5769;0.004270993;3.07E-42;0.004158698
5770;0.004270993;2.64E-32;0.004199022
5771;0.004270993;0.004167548;0.004243007
5772;0.004270993;0.004160606;0.00424045
5773;0.004270993;0.004162309;0.004242961
5774;0.004270993;4.37E-23;0.004201428
5775;0.004267583;0.004190694;0.004243865
5776;0.004267583;0.00405506;0.00424137
5777;0.004267583;3.76E-35;0.004200937
5778;0.004267583;0.004150263;0.00424366
5779;0.004267583;0.004160341;0.004244736
5780;0.004267583;0.00417531;0.004245511
5781;0.004267583;0.004169987;0.004245418
5782;0.004267583;0.004169987;0.004246448
5783;0.004267583;0.00413997;0.004245566
5784;0.004267583;0.00413997;0.004245674
5785;0.004267583;0.004205484;0.004247216
5786;0.004267583;3.07E-42;0.004202611
5787;0.004267583;0.004165425;0.004245411
5788;0.004267583;0.004190407;0.004247097
5789;0.004267583;0.004147551;0.0042459
5790;0.004267583;0.004200768;0.004247817
5791;0.004267583;3.07E-42;0.00420619
5792;0.004267583;0.004176754;0.004247481
5793;0.004268697;3.07E-42;0.004206517
5794;0.004268697;0.004179179;0.004249084
5795;0.004268697;0.004141326;0.004247581
5796;0.004268697;3.07E-42;0.004201957
5797;0.004268697;0.004187474;0.004246229
5798;0.004268697;3.07E-42;0.004202782
5799;0.004268697;2.49E-18;0.004204128
5800;0.004268697;0.004156369;0.004245478
5801;0.004268697;0.004144624;0.004243203
5802;0.004268697;1.20E-26;0.004198064
5803;0.004268697;1.20E-26;0.004201399
5804;0.004268697;1.20E-26;0.004198006
5805;0.004268697;3.07E-42;0.004070491
5806;0.004268697;3.07E-42;0.00415338
5807;0.004268697;0.00418707;0.004244577
5808;0.004268697;0.004101824;0.004243618
5809;0.004268697;0.004175095;0.004245507
5810;0.004268697;0.004181385;0.004246777
5811;0.004268697;0.004124901;0.004246214
5812;0.004268697;0.004080765;0.004242544
5813;0.004268697;0.004164262;0.004244252
5814;0.004268697;3.07E-42;0.004158878
5815;0.004268697;0.004133687;0.00424434
5816;0.004268697;0.004148202;0.004242888
5817;0.004268697;0.004148146;0.004241935
5818;0.004268697;0.004145037;0.004242882
5819;0.004268697;3.48E-40;0.004202288
5820;0.004268697;0.004114374;0.004243357
5821;0.004268697;0.004100275;0.004243869
5822;0.004268697;0.004125815;0.004245382
5823;0.004268697;4.47E-22;0.004204471
5824;0.004268697;0.00416592;0.004246833
5825;0.004268697;0.004168836;0.004247988
5826;0.004268697;0.004179162;0.004247458
5827;0.004273746;0.004164098;0.004249081
5828;0.004273746;3.07E-42;0.004206334
5829;0.004273746;3.07E-42;0.004207759
5830;0.004273746;0.004140656;0.004249583
5831;0.004273746;0.004182749;0.004250238
5832;0.004273746;0.004182749;0.004249983
5833;0.004273746;0.004130964;0.004250485
5834;0.004273746;0.004130964;0.004249904
5835;0.004273746;0.004170403;0.004249419
5836;0.004273746;0.004166145;0.004249157
5837;0.004273746;2.28E-19;0.004206781
5838;0.004273746;0.004184068;0.004249051
5839;0.004273746;0.004147276;0.004247233
5840;0.004273746;0.004129079;0.004249044
5841;0.004273746;0.004138944;0.004247544
5842;0.004273746;0.004138944;0.004249022
5843;0.004273746;0.004145498;0.004250813
5844;0.004273746;0.004193396;0.004252624
5845;0.004273746;6.68E-14;0.004210732
5846;0.004273746;3.07E-42;0.004207126
5847;0.004273746;0.00410158;0.004246983
5848;0.004273746;0.00410158;0.004246128
5849;0.004273746;0.004142513;0.00424794
5850;0.004273746;0.004142513;0.004248939
5851;0.004273746;0.004147238;0.004247799
5852;0.004273746;3.07E-42;0.004159203
5853;0.004273746;0.004074233;0.004244304
5854;0.004273746;3.07E-42;0.004204696
5855;0.004273746;6.35E-33;0.004164178
5856;0.004273746;0.004161737;0.004248389
5857;0.004273746;0.004101885;0.004249054
5858;0.004273746;0.004158344;0.004249542
5859;0.004273746;0.00420128;0.004251817
5860;0.004273746;3.07E-42;0.004209558
5861;0.004273746;5.29E-44;0.00416652
5862;0.004273746;0.004151276;0.004252202
5863;0.004273746;0.004158384;0.004251962
5864;0.00427445;0.00418785;0.004253277
5865;0.00427445;0.00418785;0.004253629
5866;0.00427445;0.00411689;0.004250536
5867;0.00427445;3.07E-42;0.004209649
5868;0.00427445;0.00411825;0.004248446
5869;0.00427445;0.004043167;0.004246907
5870;0.00427445;0.004148826;0.004247131
5871;0.00427445;0.004179608;0.004252081
5872;0.00427445;0.004172225;0.004252698
5873;0.004285344;0.004172225;0.004255335
5874;0.004285344;0.004139161;0.004254222
5875;0.004285344;3.07E-42;0.004213049
5876;0.004285344;3.07E-42;0.004171251
5877;0.004285344;4.60E-05;0.004214304
5878;0.004285344;0.004196498;0.00425656
5879;0.004285344;0.004190192;0.004256399
5880;0.004285344;1.89E-25;0.004214013
5881;0.004285344;3.07E-42;0.004211703
5882;0.004285344;3.07E-42;0.004210296
5883;0.004285344;0.004113149;0.004252125
5884;0.004285344;0.004199352;0.004254704
5885;0.004285344;0.004213619;0.004255857
5886;0.004285344;0.004184951;0.004255308
5887;0.004285344;3.07E-42;0.004212269
5888;0.004285344;0.004182911;0.004253795
5889;0.004285344;2.09E-33;0.004211045
5890;0.004285344;8.76E-24;0.004169288
5891;0.004285344;0.00421;0.004254822
5892;0.004285344;0.004184712;0.004252639
5893;0.004285344;3.07E-42;0.004126446
5894;0.004285344;4.72E-13;0.004211103
5895;0.004285344;0.004194461;0.004254954
5896;0.004285344;2.91E-11;0.004210772
5897;0.004287842;0.004172154;0.004254859
5898;0.004287842;0.004172154;0.004253964
5899;0.004287842;3.07E-42;0.004169435
5900;0.004287842;0.004173471;0.004254237
5901;0.004287842;0.004173471;0.004256156
5902;0.004287842;3.07E-42;0.004214794
5903;0.004287842;0.004198501;0.004256001
5904;0.004287842;0.004208343;0.004256169
5905;0.004287842;0.004182418;0.004256001
5906;0.004287842;0.004208291;0.004258219
5907;0.004287842;7.39E-43;0.004130385
5908;0.004287842;0.004141789;0.004255214
5909;0.004287842;0.004141789;0.004255238
5910;0.004287842;3.07E-42;0.004214821
5911;0.004287842;0.004109728;0.004255145
5912;0.004287842;0.004109728;0.004256795
5913;0.004287842;0.004109728;0.004255622
5914;0.004287842;0.004200267;0.00425676
5915;0.004287842;0.004206725;0.0042574
5916;0.004287842;0.004201591;0.00425854
5917;0.004287842;0.004166789;0.004255693
5918;0.004287842;3.06E-41;0.004214565
5919;0.004287842;3.06E-41;0.004214594
5920;0.004287842;0.004034766;0.004254889
5921;0.004287842;3.07E-42;0.004214492
5922;0.004287842;0.004119326;0.004256777
5923;0.004287842;0.004096133;0.004257555
5924;0.004287842;3.07E-42;0.004216069
5925;0.004287842;2.87E-20;0.004215751
5926;0.004287842;0.004157965;0.00425818
5927;0.004287842;2.08E-28;0.004217098
5928;0.004287842;3.07E-42;0.004130984
5929;0.004287842;0.004187695;0.004260438
5930;0.004287842;0.004213326;0.004260722
5931;0.004287842;3.07E-42;0.004218803
5932;0.004287842;0.004038201;0.004255972
5933;0.004287842;3.07E-42;0.004218452
5934;0.004287842;6.91E-39;0.004219109
5935;0.004287842;3.07E-42;0.004217638
5936;0.004287842;0.004182708;0.004259343
5937;0.004287842;0.004165839;0.004260726
5938;0.004287842;0.004165839;0.004260455
5939;0.004287842;5.00E-32;0.004217071
5940;0.004287842;0.004155366;0.004258285
5941;0.004287842;0.004133094;0.004257135
5942;0.004287842;4.11E-49;0.004174487
5943;0.004287842;5.73E-35;0.004216879
5944;0.004287842;0.004197832;0.004260705
5945;0.004287842;3.07E-42;0.004215222
5946;0.004287842;3.07E-42;0.004173809
5947;0.004287842;3.07E-42;0.004091159
5948;0.004287842;3.34E-22;0.004216411
5949;0.004287842;3.34E-22;0.004217918
5950;0.004287842;3.07E-42;0.00421949
5951;0.004287842;3.07E-42;0.004175364
5952;0.004287842;3.07E-42;0.004218081
5953;0.004287842;3.07E-42;0.00421645
5954;0.004287842;0.004158454;0.004260293
5955;0.004287842;3.07E-42;0.004218737
5956;0.004287842;0.004181447;0.0042609
5957;0.004287842;0.004208373;0.00426309
5958;0.004289012;0.004200163;0.004264279
5959;0.004289012;0.004114342;0.0042626
5960;0.004289012;0.004114342;0.004262837
5961;0.004289012;0.004145271;0.004263893
5962;0.004289012;3.07E-42;0.004219848
5963;0.004289012;0.004110917;0.00426078
5964;0.004289012;0.004205101;0.00426503
5965;0.004289012;0.004205101;0.004265419
5966;0.004289012;0.004189628;0.004264668
5967;0.004289012;0.004190173;0.004263768
5968;0.004289012;0.004202765;0.004264937
5969;0.004289012;0.00417105;0.004265407
5970;0.004289012;0.004150835;0.004264513
5971;0.004289012;7.86E-39;0.00417839
5972;0.004289012;7.80E-33;0.004221299
5973;0.004289012;0.004174367;0.004263471
5974;0.004289012;0.004174367;0.004263816
5975;0.004289012;0.00421069;0.00426551
5976;0.004289012;0.004198538;0.004266534
5977;0.004289012;0.004198538;0.004266403
5978;0.004289012;0.004200216;0.004266217
5979;0.004289012;0.004171284;0.004265349
5980;0.004289012;6.79E-25;0.004221526
5981;0.004289012;1.45E-54;0.004179151
5982;0.004289012;3.07E-42;0.004221469
5983;0.004289012;0.004077506;0.00426438
5984;0.004289012;0.004077506;0.004263099
5985;0.004289012;0.004142202;0.004264622
5986;0.004289012;0.004076183;0.004262503
5987;0.004289012;0.004151178;0.004264644
5988;0.004289012;4.29E-20;0.004221659
5989;0.004289012;0.004123;0.004265798
5990;0.004289012;0.004192509;0.004268429
5991;0.004289012;1.72E-30;0.004222505
5992;0.004289012;1.72E-30;0.004224293
5993;0.004289012;0.00420134;0.004267529
5994;0.004289012;3.07E-42;0.004224096
5995;0.004289012;0.004202073;0.004267891
5996;0.004289012;0.004198428;0.004265541
5997;0.004289012;0.00411207;0.004265457
5998;0.004289012;0.0042061;0.004266756
5999;0.004289012;3.07E-42;0.004224467
6000;0.004289012;1.21E-20;0.004221781
6001;0.004289012;0.004065467;0.004262814
6002;0.004289012;6.19E-36;0.004179542
6003;0.004289012;1.17E-25;0.004222005
6004;0.004289012;3.07E-42;0.004222447
6005;0.004289012;0.00418537;0.00426611
6006;0.004289012;0.004211529;0.004267929
6007;0.004289012;1.18E-31;0.004226017
6008;0.004289012;0.004229631;0.0042699
6009;0.004289012;0.004230545;0.004269974
6010;0.004289012;0.004189486;0.004267747
6011;0.004289012;0.004193175;0.004268874
6012;0.004289012;0.00416853;0.004267765
6013;0.004291394;0.004209401;0.004271113
6014;0.004291394;0.004204322;0.004271741
6015;0.004291394;3.07E-42;0.004228567
6016;0.004291394;3.07E-42;0.004228333
6017;0.004291394;0.004168434;0.004269583
6018;0.004291394;8.16E-49;0.004184216
6019;0.004291394;2.83E-25;0.004225777
6020;0.004291394;0.004172088;0.004268415
6021;0.004291394;0.004199342;0.004271116
6022;0.004291394;0.004171203;0.004270112
6023;0.004291394;0.004166631;0.004268905
6024;0.004291394;0.004205772;0.004273024
6025;0.004291394;2.05E-37;0.004230506
6026;0.004291394;0.004197633;0.004271636
6027;0.004292882;0.004132836;0.004270208
6028;0.004292882;0.004197633;0.004271602
6029;0.004292882;0.004149605;0.004270524
6030;0.004292882;7.43E-25;0.004229011
6031;0.004296078;0.004192569;0.004272141
6032;0.004296078;0.004206217;0.004273173
6033;0.004296078;3.07E-42;0.004186353
6034;0.004296078;3.07E-42;0.004187377
6035;0.004296078;0.004187308;0.004270367
6036;0.004296078;0.004119535;0.004269646
6037;0.004296078;0.004076648;0.004268068
6038;0.004296078;0.004189921;0.004269857
6039;0.004296078;0.004209246;0.004271699
6040;0.004296078;3.07E-42;0.004231029
6041;0.004296078;3.07E-42;0.004228916
6042;0.004296078;0.004171479;0.004271158
6043;0.004296078;2.71E-42;0.004228444
6044;0.004296078;0.004182166;0.004271505
6045;0.004296078;0.004208998;0.004272767
6046;0.004296078;0.004166868;0.00427119
6047;0.004296078;4.41E-21;0.004228968
6048;0.004296078;3.07E-42;0.004144534
6049;0.004296078;3.45E-21;0.004229842
6050;0.004296078;3.45E-21;0.004228287
6051;0.004296078;0.004214468;0.004272997
6052;0.004296078;3.07E-42;0.004231834
6053;0.004296078;3.07E-42;0.004231374
6054;0.004296078;0.004154041;0.004270066
6055;0.004296078;0.004154041;0.004269688
6056;0.004296078;1.35E-32;0.004228125
6057;0.004296078;3.07E-42;0.004185279
