Generation;Max;Min;Mean
10366;3.80E-04;4.85E-47;4.27E-06
10367;3.80E-04;8.36E-52;4.27E-06
10368;3.80E-04;2.15E-47;4.27E-06
10369;3.80E-04;3.49E-51;4.27E-06
10370;3.80E-04;6.23E-58;4.27E-06
10371;3.80E-04;4.87E-50;4.27E-06
10372;3.80E-04;8.32E-45;4.26E-06
10373;3.80E-04;3.74E-49;4.26E-06
10374;3.80E-04;3.74E-49;4.26E-06
10375;3.80E-04;2.66E-43;4.26E-06
10376;3.80E-04;2.66E-43;4.27E-06
10377;3.80E-04;5.99E-45;4.27E-06
10378;3.80E-04;4.45E-48;4.27E-06
10379;3.80E-04;2.02E-40;4.27E-06
10380;3.80E-04;9.28E-46;4.27E-06
10381;3.80E-04;3.17E-57;4.27E-06
10382;3.80E-04;1.26E-42;4.27E-06
10383;3.80E-04;1.01E-52;4.27E-06
10384;3.80E-04;3.07E-42;4.27E-06
10385;3.80E-04;3.78E-43;4.27E-06
10386;3.80E-04;2.61E-40;4.27E-06
10387;3.80E-04;3.67E-61;4.27E-06
10388;3.80E-04;2.53E-71;4.27E-06
10389;3.80E-04;4.03E-50;4.27E-06
10390;3.80E-04;5.38E-65;4.29E-06
10391;3.80E-04;8.10E-49;4.29E-06
10392;3.80E-04;5.05E-48;4.29E-06
10393;3.80E-04;7.50E-44;4.29E-06
10394;3.80E-04;2.82E-41;4.29E-06
10395;3.80E-04;1.18E-45;4.29E-06
10396;3.80E-04;1.18E-45;4.29E-06
10397;3.80E-04;1.08E-48;4.29E-06
10398;3.80E-04;1.08E-48;4.28E-06
10399;3.80E-04;4.22E-55;4.28E-06
10400;3.80E-04;4.90E-55;4.28E-06
10401;3.80E-04;1.42E-64;4.28E-06
10402;3.80E-04;7.26E-47;4.28E-06
10403;3.80E-04;1.78E-34;4.28E-06
10404;3.80E-04;1.78E-34;4.45E-06
10405;3.80E-04;1.36E-54;4.45E-06
10406;3.80E-04;1.81E-46;4.46E-06
10407;3.80E-04;9.89E-43;4.46E-06
10408;3.80E-04;5.97E-46;4.46E-06
10409;3.80E-04;2.66E-57;4.46E-06
10410;3.80E-04;2.66E-57;4.46E-06
10411;3.80E-04;7.04E-39;4.46E-06
10412;3.80E-04;1.80E-56;4.46E-06
10413;3.80E-04;1.90E-48;4.46E-06
10414;3.80E-04;2.68E-45;4.46E-06
10415;3.80E-04;7.04E-39;4.46E-06
10416;3.80E-04;1.84E-72;4.46E-06
10417;3.80E-04;1.84E-72;4.46E-06
10418;3.80E-04;3.04E-67;4.46E-06
10419;3.80E-04;2.51E-53;4.46E-06
10420;3.80E-04;1.71E-67;4.46E-06
10421;3.80E-04;1.09E-57;4.46E-06
10422;3.80E-04;9.47E-74;4.46E-06
10423;3.80E-04;1.15E-43;4.46E-06
10424;3.80E-04;6.42E-38;4.46E-06
10425;3.80E-04;8.62E-48;4.46E-06
10426;3.80E-04;8.62E-48;4.46E-06
10427;3.80E-04;1.69E-52;4.46E-06
10428;3.80E-04;2.91E-37;4.46E-06
10429;3.80E-04;1.56E-38;4.46E-06
10430;3.80E-04;1.92E-59;4.46E-06
10431;3.80E-04;6.05E-42;4.46E-06
10432;3.80E-04;4.59E-42;4.45E-06
10433;3.80E-04;6.18E-51;4.45E-06
10434;3.80E-04;1.41E-42;4.46E-06
10435;3.80E-04;6.77E-46;4.46E-06
10436;3.80E-04;2.25E-42;4.46E-06
10437;3.80E-04;1.08E-41;4.46E-06
10438;3.80E-04;2.24E-57;4.43E-06
10439;3.80E-04;2.32E-38;4.43E-06
10440;3.80E-04;2.15E-59;4.43E-06
10441;3.80E-04;4.15E-54;4.43E-06
10442;3.80E-04;5.28E-58;4.43E-06
10443;3.80E-04;5.28E-58;4.43E-06
10444;3.80E-04;7.58E-50;4.43E-06
10445;3.80E-04;6.50E-44;4.43E-06
10446;3.80E-04;6.95E-44;4.43E-06
10447;3.80E-04;6.47E-62;4.43E-06
10448;3.80E-04;7.76E-55;4.43E-06
10449;3.80E-04;3.61E-46;4.43E-06
10450;3.80E-04;1.92E-55;4.43E-06
10451;3.80E-04;1.40E-52;4.43E-06
10452;3.80E-04;3.71E-40;4.43E-06
10453;3.80E-04;9.40E-47;4.43E-06
10454;3.80E-04;7.42E-49;4.43E-06
10455;3.80E-04;6.46E-46;4.43E-06
10456;3.80E-04;1.23E-44;4.43E-06
10457;3.80E-04;3.25E-46;4.42E-06
10458;3.80E-04;3.25E-46;4.42E-06
10459;3.80E-04;4.91E-64;4.42E-06
10460;3.80E-04;4.91E-64;4.42E-06
10461;3.80E-04;4.91E-64;4.42E-06
10462;3.80E-04;4.91E-64;4.43E-06
10463;3.80E-04;3.11E-52;4.43E-06
10464;3.80E-04;1.56E-50;4.43E-06
10465;3.80E-04;8.27E-51;4.43E-06
10466;3.80E-04;1.43E-45;4.43E-06
10467;3.80E-04;1.01E-50;4.43E-06
10468;3.80E-04;1.01E-50;4.43E-06
10469;3.80E-04;1.01E-50;4.43E-06
10470;3.80E-04;4.43E-43;4.43E-06
10471;3.80E-04;4.43E-43;4.43E-06
10472;3.80E-04;1.40E-62;4.43E-06
10473;3.80E-04;4.43E-43;4.43E-06
10474;3.80E-04;5.87E-51;4.43E-06
10475;3.80E-04;1.34E-48;4.43E-06
10476;3.80E-04;5.14E-62;4.43E-06
10477;3.80E-04;3.06E-60;4.43E-06
10478;3.80E-04;5.88E-69;4.43E-06
10479;3.80E-04;3.27E-50;4.43E-06
10480;3.80E-04;9.78E-45;4.44E-06
10481;3.80E-04;9.78E-45;4.44E-06
10482;3.80E-04;2.69E-49;4.44E-06
10483;3.80E-04;8.99E-51;4.44E-06
10484;3.80E-04;6.53E-71;4.44E-06
10485;3.80E-04;6.60E-45;4.44E-06
10486;3.80E-04;6.60E-45;4.44E-06
10487;3.80E-04;2.25E-51;4.44E-06
10488;3.80E-04;9.26E-45;4.44E-06
10489;3.80E-04;1.87E-40;4.44E-06
10490;3.80E-04;8.98E-59;4.44E-06
10491;3.80E-04;8.98E-59;4.44E-06
10492;3.80E-04;5.64E-40;4.44E-06
10493;3.80E-04;1.63E-48;4.44E-06
10494;3.80E-04;3.00E-46;4.44E-06
10495;3.80E-04;1.85E-49;4.44E-06
10496;3.80E-04;4.58E-50;4.44E-06
10497;3.80E-04;1.82E-57;4.44E-06
10498;3.80E-04;3.45E-46;4.44E-06
10499;3.80E-04;1.25E-69;4.44E-06
10500;3.80E-04;2.98E-42;4.45E-06
10501;3.80E-04;3.01E-53;4.45E-06
10502;3.80E-04;2.76E-40;4.45E-06
10503;3.80E-04;1.16E-34;4.45E-06
10504;3.80E-04;6.38E-51;4.45E-06
10505;3.80E-04;1.85E-44;4.45E-06
10506;3.80E-04;3.56E-55;4.45E-06
10507;3.80E-04;1.97E-42;4.45E-06
10508;3.80E-04;4.39E-64;4.45E-06
10509;6.42E-04;8.44E-41;1.09E-05
10510;6.42E-04;6.21E-51;1.09E-05
10511;6.42E-04;6.21E-51;1.09E-05
10512;6.42E-04;2.47E-40;1.09E-05
10513;6.42E-04;2.21E-49;1.09E-05
10514;6.42E-04;3.99E-55;1.09E-05
10515;6.42E-04;1.32E-56;1.09E-05
10516;6.42E-04;1.32E-56;1.09E-05
10517;6.42E-04;6.98E-51;1.09E-05
10518;6.42E-04;1.54E-50;1.09E-05
10519;6.42E-04;1.72E-45;1.09E-05
10520;6.42E-04;7.69E-51;1.09E-05
10521;6.42E-04;1.24E-57;1.09E-05
10522;6.42E-04;8.00E-51;1.09E-05
10523;6.42E-04;1.58E-48;1.09E-05
10524;6.42E-04;6.41E-51;1.09E-05
10525;6.42E-04;4.17E-50;1.09E-05
10526;6.42E-04;9.27E-74;1.09E-05
10527;6.42E-04;2.49E-57;1.09E-05
10528;6.42E-04;3.68E-54;1.09E-05
10529;6.42E-04;1.26E-54;1.09E-05
10530;6.42E-04;1.03E-50;1.09E-05
10531;6.42E-04;1.13E-46;1.09E-05
10532;6.42E-04;3.07E-42;1.09E-05
10533;6.42E-04;2.06E-46;1.09E-05
10534;6.42E-04;5.62E-37;1.09E-05
10535;6.42E-04;6.45E-43;1.09E-05
10536;6.42E-04;7.17E-52;1.09E-05
10537;6.42E-04;5.02E-46;1.09E-05
10538;6.42E-04;3.75E-55;1.09E-05
10539;6.42E-04;3.75E-55;1.09E-05
10540;6.42E-04;6.30E-57;1.09E-05
10541;6.42E-04;7.45E-55;1.09E-05
10542;6.42E-04;1.15E-55;1.09E-05
10543;6.42E-04;1.15E-55;1.18E-05
10544;6.42E-04;1.39E-36;1.18E-05
10545;6.42E-04;3.72E-50;1.18E-05
10546;6.42E-04;1.66E-65;1.18E-05
10547;6.42E-04;1.58E-56;1.18E-05
10548;6.42E-04;1.17E-44;1.20E-05
10549;6.42E-04;1.21E-34;1.20E-05
10550;3.80E-04;7.54E-37;5.50E-06
10551;3.80E-04;1.62E-35;5.50E-06
10552;3.80E-04;1.49E-44;5.50E-06
10553;3.80E-04;2.55E-55;5.50E-06
10554;3.80E-04;1.05E-47;5.50E-06
10555;3.80E-04;1.15E-57;5.50E-06
10556;3.80E-04;7.75E-46;5.50E-06
10557;3.80E-04;6.97E-58;4.56E-06
10558;3.80E-04;5.25E-54;4.56E-06
10559;3.80E-04;5.25E-54;4.56E-06
10560;3.80E-04;3.93E-47;4.56E-06
10561;3.80E-04;3.30E-54;4.56E-06
10562;3.80E-04;1.34E-38;4.56E-06
10563;3.80E-04;9.24E-32;4.56E-06
10564;3.80E-04;3.98E-43;4.56E-06
10565;3.80E-04;5.89E-47;4.56E-06
10566;3.80E-04;3.74E-53;4.56E-06
10567;3.80E-04;6.79E-58;4.56E-06
10568;3.80E-04;1.93E-50;4.56E-06
10569;3.80E-04;1.13E-46;4.56E-06
10570;3.80E-04;3.00E-43;4.56E-06
10571;3.80E-04;7.59E-50;4.56E-06
10572;3.80E-04;7.59E-50;4.56E-06
10573;3.80E-04;2.78E-50;4.56E-06
10574;3.80E-04;9.42E-48;4.56E-06
10575;3.80E-04;6.07E-53;5.16E-06
10576;3.80E-04;4.47E-39;5.16E-06
10577;3.80E-04;1.66E-60;5.16E-06
10578;3.80E-04;1.66E-60;5.16E-06
10579;3.80E-04;1.11E-44;5.16E-06
10580;3.80E-04;1.47E-53;5.16E-06
10581;3.80E-04;1.11E-44;5.16E-06
10582;3.80E-04;9.60E-52;5.16E-06
10583;3.80E-04;9.60E-52;5.16E-06
10584;3.80E-04;8.53E-68;5.16E-06
10585;3.80E-04;8.77E-53;5.16E-06
10586;3.80E-04;8.07E-53;5.16E-06
10587;3.80E-04;1.82E-50;5.16E-06
10588;3.80E-04;3.15E-63;5.16E-06
10589;3.80E-04;1.36E-44;5.16E-06
10590;3.80E-04;1.46E-72;5.16E-06
10591;3.80E-04;2.09E-56;5.15E-06
10592;3.80E-04;6.74E-45;5.16E-06
10593;3.80E-04;1.84E-64;5.16E-06
10594;3.80E-04;5.08E-49;5.15E-06
10595;3.80E-04;5.90E-56;5.15E-06
10596;3.80E-04;8.29E-49;5.15E-06
10597;3.80E-04;7.30E-42;5.85E-06
10598;3.80E-04;3.21E-57;5.85E-06
10599;3.80E-04;2.92E-74;5.85E-06
10600;3.80E-04;1.47E-58;5.84E-06
10601;3.80E-04;2.80E-59;5.84E-06
10602;3.80E-04;2.80E-59;5.84E-06
10603;3.80E-04;6.58E-80;5.84E-06
10604;3.80E-04;3.79E-38;5.84E-06
10605;3.80E-04;1.67E-66;5.84E-06
10606;3.80E-04;1.49E-60;5.85E-06
10607;3.80E-04;6.72E-44;5.85E-06
10608;3.80E-04;4.09E-49;5.85E-06
10609;3.80E-04;6.72E-44;5.85E-06
10610;3.80E-04;1.77E-66;5.85E-06
10611;3.80E-04;2.14E-42;5.85E-06
10612;3.80E-04;1.41E-51;5.85E-06
10613;3.80E-04;2.46E-47;5.85E-06
10614;3.80E-04;8.87E-46;5.84E-06
10615;3.80E-04;3.78E-44;5.84E-06
10616;3.80E-04;3.78E-44;5.84E-06
10617;3.80E-04;2.89E-61;5.84E-06
10618;3.80E-04;3.16E-51;5.84E-06
10619;3.80E-04;1.24E-42;5.84E-06
10620;3.80E-04;5.47E-34;5.84E-06
10621;3.80E-04;1.22E-40;5.84E-06
10622;3.80E-04;9.59E-45;5.84E-06
10623;3.80E-04;1.03E-58;5.84E-06
10624;3.80E-04;2.20E-49;5.84E-06
10625;3.80E-04;3.02E-46;5.84E-06
10626;3.80E-04;3.62E-49;5.84E-06
10627;3.80E-04;3.62E-49;5.84E-06
10628;3.80E-04;1.63E-62;5.84E-06
10629;3.80E-04;1.46E-61;5.84E-06
10630;3.80E-04;5.90E-57;5.84E-06
10631;3.80E-04;1.28E-41;5.84E-06
10632;3.80E-04;9.41E-68;5.84E-06
10633;3.80E-04;9.41E-68;5.84E-06
10634;3.80E-04;2.76E-38;5.84E-06
10635;3.80E-04;3.22E-53;5.84E-06
10636;3.80E-04;1.84E-46;5.84E-06
10637;3.80E-04;1.84E-46;5.84E-06
10638;3.80E-04;5.96E-54;5.84E-06
10639;3.80E-04;6.31E-40;5.84E-06
10640;3.80E-04;6.96E-53;5.84E-06
10641;3.80E-04;2.36E-48;5.84E-06
10642;3.80E-04;5.19E-59;5.84E-06
10643;3.80E-04;3.06E-51;5.84E-06
10644;3.80E-04;8.88E-50;5.84E-06
10645;3.80E-04;1.58E-39;5.84E-06
10646;3.80E-04;1.25E-43;5.84E-06
10647;3.80E-04;1.50E-37;5.84E-06
10648;3.80E-04;1.24E-39;5.84E-06
10649;3.80E-04;1.15E-50;5.83E-06
10650;3.80E-04;1.77E-51;5.80E-06
10651;3.80E-04;1.11E-40;5.80E-06
10652;3.80E-04;2.03E-48;5.80E-06
10653;3.80E-04;6.66E-51;5.80E-06
10654;3.80E-04;1.15E-37;5.80E-06
10655;3.80E-04;3.21E-52;5.80E-06
10656;3.80E-04;1.11E-57;5.80E-06
10657;3.80E-04;1.11E-57;5.80E-06
10658;3.80E-04;6.67E-61;5.80E-06
10659;3.80E-04;3.87E-41;5.80E-06
10660;3.80E-04;6.33E-38;5.80E-06
10661;3.80E-04;4.92E-55;5.80E-06
10662;3.80E-04;4.92E-55;5.80E-06
10663;3.80E-04;8.10E-56;5.80E-06
10664;3.80E-04;8.10E-56;5.80E-06
10665;3.80E-04;1.10E-47;5.80E-06
10666;3.80E-04;3.96E-52;5.80E-06
10667;3.80E-04;6.03E-43;5.80E-06
10668;3.80E-04;4.12E-45;5.87E-06
10669;3.80E-04;4.96E-56;5.87E-06
10670;3.80E-04;1.55E-62;5.87E-06
10671;3.80E-04;1.15E-46;5.87E-06
10672;3.80E-04;2.61E-52;5.87E-06
10673;3.80E-04;6.37E-38;5.87E-06
10674;3.80E-04;1.87E-58;5.87E-06
10675;3.80E-04;1.87E-58;5.87E-06
10676;3.80E-04;1.87E-58;5.87E-06
10677;3.80E-04;1.87E-58;5.87E-06
10678;3.80E-04;6.45E-38;5.87E-06
10679;3.80E-04;2.67E-50;5.87E-06
10680;3.80E-04;9.60E-59;5.87E-06
10681;3.80E-04;4.12E-52;5.87E-06
10682;3.80E-04;4.12E-52;5.87E-06
10683;3.80E-04;2.85E-65;5.87E-06
10684;3.80E-04;2.08E-46;5.87E-06
10685;3.80E-04;3.12E-47;6.00E-06
10686;3.80E-04;3.17E-41;6.00E-06
10687;3.80E-04;2.54E-51;6.00E-06
10688;3.80E-04;2.73E-43;6.00E-06
10689;3.80E-04;5.33E-53;6.00E-06
10690;3.80E-04;3.94E-43;5.82E-06
10691;3.80E-04;4.84E-51;5.82E-06
10692;3.80E-04;3.33E-50;5.82E-06
10693;3.80E-04;2.71E-49;5.83E-06
10694;3.80E-04;3.08E-73;5.83E-06
10695;3.80E-04;8.68E-39;5.83E-06
10696;3.80E-04;7.80E-43;5.83E-06
10697;3.80E-04;3.93E-55;5.83E-06
10698;3.80E-04;3.93E-55;7.91E-06
10699;3.80E-04;9.54E-47;7.91E-06
10700;3.80E-04;1.96E-48;7.91E-06
10701;3.80E-04;8.08E-44;7.91E-06
10702;3.80E-04;4.67E-35;8.01E-06
10703;3.80E-04;1.05E-49;8.02E-06
10704;3.80E-04;3.31E-55;8.02E-06
10705;3.80E-04;6.68E-40;8.02E-06
10706;3.80E-04;1.14E-57;8.02E-06
10707;3.80E-04;3.46E-52;8.02E-06
10708;3.80E-04;1.64E-49;8.02E-06
10709;3.80E-04;5.13E-61;8.02E-06
10710;3.80E-04;5.13E-61;8.02E-06
10711;3.80E-04;6.90E-53;8.02E-06
10712;3.80E-04;2.24E-42;8.02E-06
10713;3.80E-04;9.60E-40;8.02E-06
10714;3.80E-04;2.13E-45;8.02E-06
10715;3.80E-04;2.13E-45;8.02E-06
10716;3.80E-04;3.75E-37;8.02E-06
10717;3.80E-04;9.28E-58;8.02E-06
10718;3.80E-04;3.54E-62;8.02E-06
10719;3.80E-04;3.77E-41;8.09E-06
10720;3.80E-04;4.22E-50;8.09E-06
10721;3.80E-04;2.61E-40;8.09E-06
10722;3.80E-04;3.61E-43;8.09E-06
10723;3.80E-04;1.41E-43;8.09E-06
10724;3.80E-04;6.18E-44;8.24E-06
10725;3.80E-04;5.19E-46;8.12E-06
10726;3.80E-04;7.42E-49;8.12E-06
10727;3.80E-04;1.99E-56;8.12E-06
10728;3.80E-04;1.75E-52;8.32E-06
10729;3.80E-04;6.89E-55;8.32E-06
10730;3.80E-04;2.47E-36;8.32E-06
10731;3.80E-04;8.50E-33;8.32E-06
10732;3.80E-04;5.06E-37;8.32E-06
10733;3.80E-04;2.19E-59;8.32E-06
10734;3.80E-04;2.16E-48;8.32E-06
10735;3.80E-04;4.53E-54;8.32E-06
10736;3.80E-04;2.99E-42;8.32E-06
10737;3.80E-04;9.90E-56;8.32E-06
10738;3.80E-04;1.18E-42;8.32E-06
10739;3.80E-04;1.00E-46;8.32E-06
10740;3.80E-04;1.30E-40;8.31E-06
10741;3.80E-04;8.28E-52;8.24E-06
10742;3.80E-04;1.42E-49;8.24E-06
10743;3.80E-04;1.32E-56;8.24E-06
10744;3.80E-04;1.87E-31;8.24E-06
10745;3.80E-04;5.75E-31;8.25E-06
10746;3.80E-04;2.07E-53;8.25E-06
10747;3.80E-04;7.86E-58;8.04E-06
10748;3.80E-04;2.42E-59;8.04E-06
10749;3.80E-04;1.67E-41;8.04E-06
10750;3.80E-04;2.22E-56;8.04E-06
10751;3.80E-04;2.43E-42;8.04E-06
10752;3.80E-04;3.07E-42;8.04E-06
10753;3.80E-04;1.16E-47;8.04E-06
10754;3.80E-04;5.22E-39;8.04E-06
10755;3.80E-04;1.19E-48;8.04E-06
10756;3.80E-04;2.79E-60;8.04E-06
10757;3.80E-04;2.79E-60;8.05E-06
10758;3.80E-04;3.92E-59;8.04E-06
10759;3.80E-04;2.86E-48;5.96E-06
10760;3.80E-04;2.86E-48;5.96E-06
10761;3.80E-04;4.23E-63;5.96E-06
10762;3.80E-04;1.97E-40;5.96E-06
10763;3.80E-04;3.81E-42;5.96E-06
10764;3.80E-04;5.98E-51;5.96E-06
10765;3.80E-04;3.30E-44;5.96E-06
10766;3.80E-04;1.93E-40;5.96E-06
10767;3.80E-04;2.55E-50;5.96E-06
10768;3.80E-04;2.19E-49;5.96E-06
10769;3.80E-04;1.26E-95;5.96E-06
10770;3.80E-04;3.11E-41;5.96E-06
10771;3.80E-04;5.84E-39;5.96E-06
10772;3.80E-04;5.84E-39;5.96E-06
10773;3.80E-04;1.99E-61;5.96E-06
10774;3.80E-04;5.50E-62;5.96E-06
10775;3.80E-04;8.00E-49;5.96E-06
10776;3.80E-04;2.33E-66;5.96E-06
10777;3.80E-04;1.40E-58;5.96E-06
10778;3.80E-04;1.40E-58;5.96E-06
10779;3.80E-04;9.07E-50;5.96E-06
10780;3.80E-04;1.69E-48;5.96E-06
10781;3.80E-04;1.51E-44;5.96E-06
10782;3.80E-04;4.79E-67;5.96E-06
10783;3.80E-04;4.23E-64;5.96E-06
10784;3.80E-04;9.03E-58;5.96E-06
10785;3.80E-04;2.46E-56;5.96E-06
10786;3.80E-04;5.18E-58;5.96E-06
10787;3.80E-04;1.56E-51;5.96E-06
10788;3.80E-04;4.14E-40;5.96E-06
10789;3.80E-04;1.63E-46;5.96E-06
10790;3.80E-04;1.63E-46;5.96E-06
10791;3.80E-04;2.81E-43;5.96E-06
10792;3.80E-04;8.45E-41;5.96E-06
10793;3.80E-04;9.80E-58;5.96E-06
10794;3.80E-04;1.26E-55;5.96E-06
10795;3.80E-04;2.09E-42;5.96E-06
10796;3.80E-04;2.84E-48;5.96E-06
10797;3.80E-04;2.84E-48;5.96E-06
10798;3.80E-04;1.60E-67;5.97E-06
10799;3.80E-04;1.94E-40;5.97E-06
10800;3.80E-04;1.68E-39;5.97E-06
10801;3.80E-04;1.68E-39;5.97E-06
10802;3.80E-04;1.10E-41;5.97E-06
10803;3.80E-04;1.03E-74;5.97E-06
10804;3.80E-04;1.22E-48;5.97E-06
10805;3.80E-04;3.02E-38;5.97E-06
10806;3.80E-04;7.83E-49;5.97E-06
10807;3.80E-04;2.68E-49;5.97E-06
10808;3.80E-04;5.63E-76;5.97E-06
10809;3.80E-04;1.59E-62;5.97E-06
10810;3.80E-04;1.06E-55;5.97E-06
10811;3.80E-04;6.55E-47;5.97E-06
10812;3.80E-04;1.62E-47;5.97E-06
10813;3.80E-04;2.12E-40;5.97E-06
10814;3.80E-04;2.99E-59;5.97E-06
10815;3.80E-04;1.07E-44;5.97E-06
10816;3.80E-04;5.61E-58;5.97E-06
10817;3.80E-04;1.07E-44;5.97E-06
10818;3.80E-04;4.23E-60;5.97E-06
10819;3.80E-04;1.56E-47;5.97E-06
10820;3.80E-04;5.73E-40;5.97E-06
10821;3.80E-04;1.71E-39;6.10E-06
10822;3.80E-04;2.18E-43;6.10E-06
10823;3.80E-04;1.66E-47;6.10E-06
10824;3.80E-04;2.62E-48;6.10E-06
10825;3.80E-04;7.45E-45;6.20E-06
10826;3.80E-04;1.19E-57;6.20E-06
10827;3.80E-04;1.50E-53;6.20E-06
10828;3.80E-04;4.17E-53;6.20E-06
10829;3.80E-04;2.95E-46;6.20E-06
10830;3.80E-04;1.67E-61;6.20E-06
10831;3.80E-04;4.87E-37;6.20E-06
10832;3.80E-04;1.79E-69;6.20E-06
10833;3.80E-04;6.30E-58;6.20E-06
10834;3.80E-04;6.30E-58;6.20E-06
10835;3.80E-04;5.03E-55;6.20E-06
10836;3.80E-04;1.06E-52;6.20E-06
10837;3.80E-04;1.06E-52;6.20E-06
10838;3.80E-04;1.36E-46;6.18E-06
10839;3.80E-04;1.53E-46;6.18E-06
10840;3.80E-04;3.45E-57;6.18E-06
10841;3.80E-04;3.29E-41;6.18E-06
10842;3.80E-04;5.28E-40;6.18E-06
10843;3.80E-04;1.90E-65;6.18E-06
10844;3.80E-04;9.61E-59;6.18E-06
10845;3.80E-04;9.57E-77;6.39E-06
10846;3.80E-04;9.61E-59;6.39E-06
10847;3.80E-04;2.68E-60;6.39E-06
10848;3.80E-04;1.30E-48;6.40E-06
10849;3.80E-04;1.30E-48;6.40E-06
10850;3.80E-04;1.30E-48;6.40E-06
10851;3.80E-04;1.07E-55;6.40E-06
10852;3.80E-04;1.11E-52;6.41E-06
10853;3.80E-04;2.33E-49;6.41E-06
10854;3.80E-04;2.20E-37;6.41E-06
10855;3.80E-04;5.86E-36;6.41E-06
10856;3.80E-04;1.48E-57;6.41E-06
10857;3.80E-04;1.05E-35;6.41E-06
10858;3.80E-04;1.24E-46;6.41E-06
10859;3.80E-04;2.33E-62;6.41E-06
10860;3.80E-04;1.22E-52;6.41E-06
10861;3.80E-04;1.58E-59;6.41E-06
10862;3.80E-04;2.33E-50;6.40E-06
10863;3.80E-04;2.16E-39;6.40E-06
10864;3.80E-04;5.42E-44;6.40E-06
10865;3.80E-04;3.16E-55;6.40E-06
10866;3.80E-04;1.95E-49;6.41E-06
10867;3.80E-04;4.49E-52;6.41E-06
10868;3.80E-04;7.30E-47;6.41E-06
10869;3.80E-04;5.53E-46;7.91E-06
10870;3.80E-04;5.81E-44;7.91E-06
10871;3.80E-04;1.28E-43;7.91E-06
10872;3.80E-04;8.10E-46;7.94E-06
10873;3.80E-04;7.73E-46;7.94E-06
10874;3.80E-04;1.04E-59;7.94E-06
10875;3.80E-04;1.04E-59;7.94E-06
10876;3.80E-04;8.98E-45;7.95E-06
10877;3.80E-04;8.57E-57;7.95E-06
10878;3.80E-04;3.07E-42;7.95E-06
10879;3.80E-04;2.86E-49;7.81E-06
10880;3.80E-04;6.40E-56;8.06E-06
10881;3.80E-04;7.36E-49;8.06E-06
10882;3.80E-04;1.18E-48;8.06E-06
10883;3.80E-04;4.18E-45;8.06E-06
10884;3.80E-04;1.53E-47;8.06E-06
10885;3.80E-04;4.18E-45;8.06E-06
10886;3.80E-04;3.34E-47;8.06E-06
10887;3.80E-04;7.29E-56;8.07E-06
10888;3.80E-04;5.50E-59;8.07E-06
10889;3.80E-04;6.44E-51;8.07E-06
10890;3.80E-04;5.24E-43;8.07E-06
10891;3.80E-04;5.86E-71;8.06E-06
10892;3.80E-04;2.64E-55;8.38E-06
10893;3.80E-04;1.31E-43;8.54E-06
10894;3.80E-04;2.44E-46;8.54E-06
10895;3.80E-04;3.61E-45;8.54E-06
10896;3.80E-04;8.75E-40;8.54E-06
10897;3.80E-04;1.51E-54;8.54E-06
10898;3.80E-04;1.55E-58;8.53E-06
10899;3.80E-04;3.56E-54;8.53E-06
10900;3.80E-04;9.98E-51;8.53E-06
10901;3.80E-04;3.00E-57;8.53E-06
10902;3.80E-04;6.33E-42;8.58E-06
10903;3.80E-04;5.69E-55;9.28E-06
10904;3.80E-04;2.13E-50;9.28E-06
10905;3.80E-04;2.11E-48;9.28E-06
10906;3.80E-04;5.13E-63;9.28E-06
10907;3.80E-04;1.98E-51;9.28E-06
10908;3.80E-04;5.57E-49;9.76E-06
10909;3.80E-04;6.53E-51;9.96E-06
10910;3.80E-04;2.21E-52;9.96E-06
10911;3.80E-04;2.21E-52;9.95E-06
10912;3.80E-04;7.73E-52;9.95E-06
10913;3.80E-04;3.96E-56;9.95E-06
10914;3.80E-04;1.20E-44;9.95E-06
10915;3.80E-04;5.61E-46;9.95E-06
10916;3.80E-04;1.36E-43;9.95E-06
10917;3.80E-04;4.88E-61;9.95E-06
10918;3.80E-04;4.37E-66;9.95E-06
10919;3.80E-04;1.97E-58;9.95E-06
10920;3.80E-04;1.09E-62;9.95E-06
10921;3.80E-04;1.09E-62;1.01E-05
10922;3.80E-04;4.15E-39;1.01E-05
10923;3.80E-04;2.53E-43;9.90E-06
10924;3.80E-04;4.30E-53;9.90E-06
10925;3.80E-04;5.75E-52;9.95E-06
10926;3.80E-04;6.94E-50;9.95E-06
10927;3.80E-04;2.65E-69;9.95E-06
10928;3.80E-04;5.90E-66;9.95E-06
10929;3.80E-04;5.90E-66;9.95E-06
10930;3.80E-04;8.82E-66;9.95E-06
10931;3.80E-04;5.13E-50;9.97E-06
10932;3.80E-04;5.49E-61;9.27E-06
10933;3.80E-04;3.68E-60;9.27E-06
10934;3.80E-04;4.04E-54;9.27E-06
10935;3.80E-04;1.88E-40;9.74E-06
10936;3.80E-04;1.18E-45;9.74E-06
10937;3.80E-04;2.65E-52;9.73E-06
10938;3.80E-04;3.55E-53;9.75E-06
10939;3.80E-04;5.90E-64;9.75E-06
10940;3.80E-04;7.95E-48;9.75E-06
10941;3.80E-04;7.23E-59;9.69E-06
10942;3.80E-04;3.03E-54;9.69E-06
10943;3.80E-04;2.36E-57;9.83E-06
10944;3.80E-04;2.16E-55;9.83E-06
10945;3.80E-04;6.96E-66;9.83E-06
10946;3.80E-04;6.96E-66;1.00E-05
10947;3.80E-04;1.06E-53;1.00E-05
