Generation;Max;Min;Mean
2286;0.022341351;9.43E-31;0.019724603
2287;0.022341351;9.31E-31;0.019070056
2288;0.022341351;9.28E-31;0.017534811
2289;0.022341351;9.39E-31;0.017978864
2290;0.022341351;9.48E-31;0.018378657
2291;0.022327758;9.46E-31;0.019710698
2292;0.022327758;9.64E-31;0.019948998
2293;0.022327758;9.51E-31;0.020193955
2294;0.022327758;9.30E-31;0.019984474
2295;0.022301577;9.56E-31;0.019953176
2296;0.022301577;9.47E-31;0.018870259
2297;0.022301577;9.28E-31;0.018889815
2298;0.022301577;9.26E-31;0.019749348
2299;0.022301577;9.34E-31;0.018655534
2300;0.022301577;9.29E-31;0.017740201
2301;0.022301577;9.34E-31;0.018831858
2302;0.022301577;9.35E-31;0.018644054
2303;0.022301577;9.35E-31;0.019942573
2304;0.022301577;9.23E-31;0.019086862
2305;0.022284658;9.33E-31;0.019079116
2306;0.022284658;9.36E-31;0.018392204
2307;0.022280677;9.15E-31;0.019019797
2308;0.022280677;9.21E-31;0.017930539
2309;0.022345032;9.51E-31;0.019032959
2310;0.022345032;9.43E-31;0.018612098
2311;0.022345032;9.53E-31;0.019027571
2312;0.022345032;9.25E-31;0.018829421
2313;0.022345032;9.21E-31;0.020123913
2314;0.022280677;9.47E-31;0.018785981
2315;0.022280677;9.37E-31;0.018374365
2316;0.022308385;9.26E-31;0.019932719
2317;0.022308385;9.44E-31;0.01864449
2318;0.022334192;9.45E-31;0.019748408
2319;0.022334192;9.24E-31;0.01820246
2320;0.022334192;9.36E-31;0.017156017
2321;0.022334192;9.44E-31;0.017787889
2322;0.022358132;9.54E-31;0.019779686
2323;0.022358132;9.41E-31;0.020245871
2324;0.022358132;9.50E-31;0.019807195
2325;0.022358132;9.37E-31;0.01958768
2326;0.022358132;9.22E-31;0.017823366
2327;0.022334192;9.38E-31;0.019039321
2328;0.022334192;9.32E-31;0.019285409
2329;0.022342197;9.29E-31;0.01932209
2330;0.022342197;9.41E-31;0.020206505
2331;0.022342197;9.33E-31;0.020418339
2332;0.022342197;9.45E-31;0.019328317
2333;0.022342197;9.45E-31;0.018662319
2334;0.02234873;9.38E-31;0.017988764
2335;0.02234873;9.33E-31;0.018049726
2336;0.02234873;9.35E-31;0.018732128
2337;0.02234873;9.37E-31;0.01981333
2338;0.02234873;9.37E-31;0.019142613
2339;0.02234873;9.11E-31;0.018045208
2340;0.022304585;9.37E-31;0.018908377
2341;0.022380987;9.26E-31;0.018956541
2342;0.022380987;9.37E-31;0.020261586
2343;0.022354979;9.35E-31;0.018723684
2344;0.022304585;9.35E-31;0.018290207
2345;0.02230323;9.27E-31;0.017836829
2346;0.02230323;9.36E-31;0.019407459
2347;0.022275959;9.38E-31;0.018720683
2348;0.022278226;9.38E-31;0.01829547
2349;0.022299017;9.11E-31;0.018082549
2350;0.022299017;9.15E-31;0.017648894
2351;0.022299017;9.23E-31;0.01832256
2352;0.022299017;9.39E-31;0.019576157
2353;0.022299017;9.21E-31;0.019148747
2354;0.022347643;9.32E-31;0.020262044
2355;0.022347643;9.27E-31;0.018514163
2356;0.022347643;9.38E-31;0.019603364
2357;0.022347643;9.17E-31;0.018094094
2358;0.022347643;9.17E-31;0.020049544
2359;0.022347643;9.22E-31;0.019191913
2360;0.022347643;9.18E-31;0.019200662
2361;0.022359266;9.33E-31;0.018987766
2362;0.022336937;9.13E-31;0.019202409
2363;0.022379667;9.23E-31;0.018558338
2364;0.022379667;9.12E-31;0.018109977
2365;0.022379667;9.19E-31;0.018086297
2366;0.022379667;9.12E-31;0.016529793
2367;0.022379667;9.20E-31;0.017185018
2368;0.022379667;9.21E-31;0.018942992
2369;0.022321386;9.30E-31;0.018081458
2370;0.022356267;9.21E-31;0.017640741
2371;0.022356267;9.12E-31;0.018089804
2372;0.022356267;9.18E-31;0.018741656
2373;0.022370476;9.18E-31;0.017861352
2374;0.022370476;9.31E-31;0.018957104
2375;0.022370476;9.31E-31;0.01940623
2376;0.022356267;9.13E-31;0.018088434
2377;0.022356267;9.21E-31;0.017841978
2378;0.022356267;9.22E-31;0.017215744
2379;0.022356267;9.18E-31;0.018967597
2380;0.022332171;9.25E-31;0.019194573
2381;0.022339988;9.15E-31;0.019207768
2382;0.022369262;9.05E-31;0.019641979
2383;0.022369262;9.30E-31;0.019416517
2384;0.022373733;9.13E-31;0.018562141
2385;0.022373733;9.22E-31;0.018999993
2386;0.02237325;9.23E-31;0.017029797
2387;0.02237325;9.17E-31;0.01857271
2388;0.022369262;9.11E-31;0.018992061
2389;0.022369262;8.84E-31;0.019880256
2390;0.022339988;9.17E-31;0.017686059
2391;0.022352056;9.11E-31;0.016796137
2392;0.022352056;9.01E-31;0.017017749
2393;0.022352056;9.20E-31;0.016143494
2394;0.022333995;9.29E-31;0.018967444
2395;0.022341556;9.22E-31;0.018712389
2396;0.022341556;9.22E-31;0.018928862
2397;0.022364824;9.23E-31;0.017618561
2398;0.022364824;9.08E-31;0.01941248
2399;0.022364824;9.34E-31;0.020944653
2400;0.022364824;9.18E-31;0.019406666
2401;0.022364824;9.16E-31;0.019414619
2402;0.022364824;9.17E-31;0.019207085
2403;0.022359374;9.14E-31;0.019434495
2404;0.022359374;9.19E-31;0.019436142
2405;0.022329526;9.27E-31;0.018758044
2406;0.022329526;8.94E-31;0.019188767
2407;0.022331166;9.22E-31;0.018094371
2408;0.022345873;9.31E-31;0.019222699
2409;0.022391669;9.17E-31;0.01878081
2410;0.022391669;9.27E-31;0.019221337
2411;0.022391669;9.21E-31;0.019433145
2412;0.022385803;9.17E-31;0.017875752
2413;0.022385803;9.26E-31;0.019415137
2414;0.022385803;9.16E-31;0.018502717
2415;0.022385803;8.99E-31;0.019812317
2416;0.022385803;9.22E-31;0.018967049
2417;0.022385803;9.12E-31;0.018299295
2418;0.022332248;9.09E-31;0.017647457
2419;0.022332248;9.22E-31;0.019380451
2420;0.022320833;9.22E-31;0.019816028
2421;0.022320833;9.39E-31;0.019822159
2422;0.022312855;8.93E-31;0.019393753
2423;0.022332558;8.93E-31;0.01850921
2424;0.022332558;9.07E-31;0.018067507
2425;0.022332558;9.23E-31;0.018736273
2426;0.022328825;9.07E-31;0.019175429
2427;0.022328825;9.07E-31;0.019168878
2428;0.022328825;9.10E-31;0.018940704
2429;0.022328825;9.19E-31;0.019360263
2430;0.022328825;9.30E-31;0.019150162
2431;0.022301552;9.15E-31;0.017596464
2432;0.022301552;9.24E-31;0.01692785
2433;0.022301552;9.31E-31;0.017329555
2434;0.022301552;8.91E-31;0.017975631
2435;0.022301552;9.31E-31;0.019286052
2436;0.022301552;9.30E-31;0.019314836
2437;0.022278772;9.00E-31;0.018876397
2438;0.022331321;9.27E-31;0.018664404
2439;0.022322267;9.15E-31;0.018873531
2440;0.022338515;9.24E-31;0.019782432
2441;0.022317987;9.20E-31;0.0190841
2442;0.022317987;9.23E-31;0.01909442
2443;0.02228183;9.14E-31;0.018239284
2444;0.02228183;9.40E-31;0.018042485
2445;0.02228183;9.39E-31;0.018478985
2446;0.02228183;9.33E-31;0.018927944
2447;0.022323078;9.22E-31;0.019615783
2448;0.022325227;9.33E-31;0.01960657
2449;0.022325227;9.20E-31;0.018052666
2450;0.022325227;9.13E-31;0.018263896
2451;0.022325227;8.94E-31;0.018680581
2452;0.022325227;9.17E-31;0.020250466
2453;0.022325227;9.09E-31;0.01935827
2454;0.022325227;9.23E-31;0.018484653
2455;0.022325227;9.17E-31;0.018452073
2456;0.022261889;8.96E-31;0.018466035
2457;0.022348239;8.94E-31;0.01869385
2458;0.022348239;9.15E-31;0.019168997
2459;0.022348239;9.23E-31;0.019180044
2460;0.022348239;8.88E-31;0.017627488
2461;0.022348239;8.98E-31;0.018490235
2462;0.022348714;8.91E-31;0.018714462
2463;0.022348714;9.10E-31;0.019386492
2464;0.022384239;9.01E-31;0.020478597
2465;0.022384239;9.16E-31;0.020279106
2466;0.022384239;9.06E-31;0.020053099
2467;0.022384239;9.06E-31;0.019624284
2468;0.022384239;9.14E-31;0.020298928
2469;0.022384239;9.06E-31;0.020083148
2470;0.022384239;9.08E-31;0.020530695
2471;0.022384239;9.02E-31;0.020093357
2472;0.022384239;9.06E-31;0.019207716
2473;0.022384239;9.12E-31;0.019434418
2474;0.022388083;8.95E-31;0.018560088
2475;0.022388083;8.95E-31;0.018990001
2476;0.022388083;9.01E-31;0.018540446
2477;0.02233812;8.89E-31;0.018977018
2478;0.02233812;8.89E-31;0.019219061
2479;0.022328964;8.82E-31;0.018094682
2480;0.022301592;8.93E-31;0.019182254
2481;0.022385179;8.72E-31;0.019645543
2482;0.022385179;8.91E-31;0.019422536
2483;0.022359859;9.01E-31;0.019195416
2484;0.022359859;9.02E-31;0.019402468
2485;0.022322413;9.11E-31;0.018737814
2486;0.022322413;8.91E-31;0.01963286
2487;0.022322413;9.05E-31;0.020060156
2488;0.022327662;9.14E-31;0.020957754
2489;0.022327662;9.27E-31;0.020958223
2490;0.022341117;9.24E-31;0.020515284
2491;0.022327662;9.24E-31;0.018270711
2492;0.022339294;8.95E-31;0.018043267
2493;0.022339294;9.01E-31;0.017204711
2494;0.022339294;8.99E-31;0.018723666
2495;0.022359519;9.15E-31;0.019614342
2496;0.022327662;9.09E-31;0.01918608
2497;0.022327662;9.10E-31;0.01897634
2498;0.022327956;9.13E-31;0.018100218
2499;0.022327956;8.88E-31;0.017396431
2500;0.022352659;9.06E-31;0.016954923
2501;0.022352659;9.06E-31;0.018509316
2502;0.022384104;9.03E-31;0.016496735
2503;0.022384104;8.97E-31;0.018476037
2504;0.022384104;8.96E-31;0.019166792
2505;0.022384104;9.07E-31;0.019815303
2506;0.022384104;8.83E-31;0.019611499
2507;0.02229953;9.02E-31;0.018735501
2508;0.02229953;9.01E-31;0.018228883
2509;0.02229953;9.12E-31;0.018448976
2510;0.02229953;9.19E-31;0.018712814
2511;0.022299501;9.00E-31;0.018071964
2512;0.022299501;9.07E-31;0.018053082
2513;0.022367012;9.06E-31;0.019165304
2514;0.022367012;9.11E-31;0.018073005
2515;0.022367012;8.96E-31;0.017632227
2516;0.022367012;9.11E-31;0.018497305
2517;0.022367012;8.92E-31;0.018472765
2518;0.022329628;8.96E-31;0.019133131
2519;0.022312226;9.29E-31;0.019352299
2520;0.022310015;8.87E-31;0.019370359
2521;0.022318247;8.89E-31;0.019796693
2522;0.022310015;9.00E-31;0.019608578
2523;0.022344277;9.15E-31;0.020713527
2524;0.022344277;9.19E-31;0.021377432
2525;0.022344277;9.29E-31;0.021377668
2526;0.022344277;9.03E-31;0.020923647
2527;0.022348303;9.15E-31;0.01981719
2528;0.022348303;9.08E-31;0.017611629
2529;0.022348303;8.98E-31;0.019353897
2530;0.022348303;9.06E-31;0.020455046
2531;0.022348303;9.17E-31;0.020244304
2532;0.022348303;8.97E-31;0.019782303
2533;0.022348303;9.02E-31;0.019806104
2534;0.022348303;9.00E-31;0.020250595
2535;0.022348303;8.83E-31;0.018900757
2536;0.022348303;8.89E-31;0.018860996
2537;0.022348303;8.83E-31;0.019082491
2538;0.022301426;8.90E-31;0.018831319
2539;0.022265472;9.07E-31;0.018393528
2540;0.022265472;9.03E-31;0.017741476
2541;0.022338769;9.09E-31;0.017311929
2542;0.022338769;9.18E-31;0.019021754
2543;0.022338769;8.90E-31;0.019288632
2544;0.022355913;9.14E-31;0.01953121
2545;0.022355913;9.06E-31;0.017769815
2546;0.022355913;8.99E-31;0.017799523
2547;0.022355913;8.97E-31;0.018677149
2548;0.022355913;8.97E-31;0.018020152
2549;0.022355913;9.14E-31;0.017350948
2550;0.022293892;8.93E-31;0.018206279
2551;0.022293892;8.59E-31;0.017550308
2552;0.022385164;8.91E-31;0.017350276
2553;0.022385164;8.79E-31;0.018855542
2554;0.022385164;9.03E-31;0.019321363
2555;0.022385164;9.21E-31;0.018883718
2556;0.022385164;8.71E-31;0.020000158
2557;0.022385164;9.10E-31;0.01938669
2558;0.022304148;8.91E-31;0.018277371
2559;0.022354556;8.89E-31;0.017630039
2560;0.022354556;9.18E-31;0.018266982
2561;0.022354556;8.94E-31;0.016929672
2562;0.022354556;9.05E-31;0.017572153
2563;0.022366937;9.05E-31;0.018235047
2564;0.022366937;9.17E-31;0.019328208
2565;0.022366937;8.90E-31;0.018452513
2566;0.022366937;9.08E-31;0.019345124
2567;0.022366937;9.04E-31;0.020023598
2568;0.022366937;9.02E-31;0.018915811
2569;0.022376139;8.88E-31;0.018493995
2570;0.022376139;8.92E-31;0.018052581
2571;0.022366937;8.69E-31;0.017823576
2572;0.022366937;8.85E-31;0.018928384
2573;0.022366937;8.90E-31;0.018048072
2574;0.022366937;8.70E-31;0.018733143
2575;0.022366937;8.73E-31;0.019407335
2576;0.022366937;8.74E-31;0.019380122
2577;0.022366937;8.91E-31;0.018502426
2578;0.022366937;8.86E-31;0.018722209
2579;0.022415662;8.97E-31;0.018938727
2580;0.022415662;8.88E-31;0.018266474
2581;0.022415662;8.59E-31;0.018519139
2582;0.022415662;8.82E-31;0.01896754
2583;0.022415662;8.83E-31;0.018750117
2584;0.022415662;8.78E-31;0.018315085
2585;0.022458487;8.81E-31;0.017850326
2586;0.022458487;8.78E-31;0.019169605
2587;0.022458487;8.83E-31;0.018489279
2588;0.022458487;8.85E-31;0.01869788
2589;0.022458487;8.86E-31;0.019856192
2590;0.022458487;8.91E-31;0.018309711
2591;0.022415662;8.88E-31;0.018949279
2592;0.022415662;8.83E-31;0.019389041
2593;0.022415662;8.72E-31;0.018481802
2594;0.022415662;8.85E-31;0.01935366
2595;0.022415662;8.71E-31;0.018919696
2596;0.022415662;8.91E-31;0.019831618
2597;0.022415662;8.97E-31;0.019400343
2598;0.022415662;9.00E-31;0.019873219
2599;0.022415662;8.82E-31;0.019645756
2600;0.022415662;8.92E-31;0.018106422
2601;0.022388142;8.66E-31;0.017863987
2602;0.022388142;8.85E-31;0.017664911
2603;0.022388142;8.79E-31;0.020083774
2604;0.022426084;8.89E-31;0.019423047
2605;0.022393979;8.85E-31;0.019645499
2606;0.022388142;8.87E-31;0.019186963
2607;0.0224056;8.79E-31;0.019870454
2608;0.0224056;8.61E-31;0.01944601
2609;0.022388142;8.69E-31;0.018792955
2610;0.022430052;8.73E-31;0.018979532
2611;0.022430052;8.70E-31;0.018096296
2612;0.022430052;8.95E-31;0.018296557
2613;0.022399395;8.79E-31;0.017852734
2614;0.022399395;8.76E-31;0.019431547
2615;0.022399395;8.84E-31;0.019416261
2616;0.022403743;8.88E-31;0.019215437
2617;0.022403743;8.76E-31;0.016782604
2618;0.022403743;8.88E-31;0.019186338
2619;0.022403743;8.88E-31;0.019176113
2620;0.022403743;8.61E-31;0.018306151
2621;0.022404887;8.86E-31;0.019440248
2622;0.022404887;8.81E-31;0.018770028
2623;0.022404887;8.94E-31;0.01985927
2624;0.022403743;8.77E-31;0.019420629
2625;0.022375187;8.85E-31;0.018109648
2626;0.022399817;8.82E-31;0.019191373
2627;0.022399817;8.87E-31;0.018762559
2628;0.022326045;8.85E-31;0.019406586
2629;0.022423943;8.94E-31;0.019858157
2630;0.022423943;8.94E-31;0.019172141
2631;0.022423943;8.79E-31;0.018094189
2632;0.022423943;8.88E-31;0.018328338
2633;0.022395816;8.69E-31;0.019673434
2634;0.022395816;8.86E-31;0.018789964
2635;0.022395816;8.88E-31;0.019214203
2636;0.022395816;8.84E-31;0.018987577
2637;0.022395816;8.70E-31;0.020523216
2638;0.022422137;8.77E-31;0.018773272
2639;0.022422137;8.89E-31;0.019000609
2640;0.022422137;8.85E-31;0.0181291
2641;0.022422137;8.94E-31;0.019448671
2642;0.022422137;8.94E-31;0.017429315
2643;0.022422137;8.88E-31;0.017866727
2644;0.022422137;2.11E-39;0.018758803
2645;0.022377815;8.90E-31;0.019210165
2646;0.022361848;8.85E-31;0.019654981
2647;0.022387787;8.75E-31;0.019441997
2648;0.022387787;8.76E-31;0.019006932
2649;0.022387787;8.88E-31;0.01989276
2650;0.022392422;8.74E-31;0.018781762
2651;0.022395997;8.84E-31;0.019027731
2652;0.022395997;8.87E-31;0.018814386
2653;0.022387787;9.00E-31;0.019452688
2654;0.022387787;8.82E-31;0.019460883
2655;0.022391006;8.90E-31;0.02012081
2656;0.022387787;8.64E-31;0.017469399
2657;0.022387787;8.99E-31;0.017916584
2658;0.022351933;8.82E-31;0.018102507
2659;0.022426164;8.76E-31;0.019433275
2660;0.022426164;8.76E-31;0.018763481
2661;0.022426164;8.84E-31;0.018314731
2662;0.022426164;8.83E-31;0.018539766
2663;0.022406663;8.80E-31;0.018334397
2664;0.022406663;8.90E-31;0.018119509
2665;0.022404559;8.90E-31;0.020331914
2666;0.022404559;8.59E-31;0.019252631
2667;0.022404559;8.62E-31;0.018820261
2668;0.022393948;8.83E-31;0.018537255
2669;0.022393948;8.84E-31;0.018973834
2670;0.022393948;8.92E-31;0.01964198
2671;0.02235686;8.91E-31;0.019595202
2672;0.02235686;8.69E-31;0.017617952
2673;0.022376803;8.64E-31;0.017449598
2674;0.022358922;8.87E-31;0.017855272
2675;0.022439505;8.85E-31;0.017664615
2676;0.022439505;8.86E-31;0.019403411
2677;0.022439505;8.81E-31;0.019417772
2678;0.022368212;8.57E-31;0.017893875
2679;0.022368212;8.52E-31;0.017865877
2680;0.022368212;8.56E-31;0.018319212
2681;0.022407746;8.71E-31;0.018314598
2682;0.022407746;8.57E-31;0.019599666
2683;0.022407746;8.80E-31;0.019559105
2684;0.022387967;8.97E-31;0.020453086
2685;0.022387967;8.88E-31;0.02026859
2686;0.022402434;8.87E-31;0.019181197
2687;0.022402434;8.69E-31;0.019192383
2688;0.022402434;8.82E-31;0.018777549
2689;0.022388792;8.68E-31;0.01898058
2690;0.022388792;8.82E-31;0.018109696
2691;0.022388792;8.54E-31;0.019215561
2692;0.022388792;8.74E-31;0.019006642
2693;0.022388792;8.68E-31;0.017873991
2694;0.022388792;8.86E-31;0.018541075
2695;0.022330791;8.84E-31;0.018091848
2696;0.022330791;8.72E-31;0.016331615
2697;0.0223735;8.67E-31;0.016720155
2698;0.022424823;8.77E-31;0.018533766
2699;0.022424823;8.79E-31;0.018081659
2700;0.022424823;8.97E-31;0.018732425
2701;0.022424823;8.86E-31;0.020039919
2702;0.022424823;8.87E-31;0.01917664
2703;0.022424823;8.81E-31;0.019193708
2704;0.022424823;8.84E-31;0.019204191
2705;0.022424823;8.72E-31;0.018960966
2706;0.022424823;8.84E-31;0.018743277
2707;0.022424823;8.87E-31;0.019648795
2708;0.022424823;8.78E-31;0.01900757
2709;0.022475835;8.91E-31;0.018796014
2710;0.022420611;8.77E-31;0.019443508
2711;0.022420611;8.88E-31;0.020760347
2712;0.022421628;8.61E-31;0.020098415
2713;0.022441066;8.61E-31;0.018551638
2714;0.022441066;8.06E-31;0.01878741
2715;0.022441066;1.61E-54;0.019222525
2716;0.0223903;8.70E-31;0.019231102
2717;0.022391992;8.71E-31;0.0203534
2718;0.022458112;8.87E-31;0.020380517
2719;0.022458112;8.58E-31;0.019236926
2720;0.022458112;8.76E-31;0.019479124
2721;0.022464624;8.79E-31;0.019052051
2722;0.022464624;8.50E-31;0.018161352
2723;0.022464624;8.57E-31;0.018828033
2724;0.022411895;8.58E-31;0.017990853
2725;0.02247158;8.85E-31;0.019761485
2726;0.02247158;8.81E-31;0.018448255
2727;0.022468434;8.65E-31;0.018663883
2728;0.022447113;8.88E-31;0.018411633
2729;0.022447113;8.72E-31;0.01864115
2730;0.022447113;8.79E-31;0.01841651
2731;0.022447113;8.72E-31;0.019194003
2732;0.022447113;8.83E-31;0.019421694
2733;0.022447113;8.82E-31;0.019497945
2734;0.022447113;8.80E-31;0.019739175
2735;0.022447113;8.82E-31;0.019318046
2736;0.022447113;8.88E-31;0.01930126
2737;0.022447113;8.77E-31;0.01974654
2738;0.022447113;8.80E-31;0.018631177
2739;0.022447113;8.84E-31;0.019292169
2740;0.022447113;8.87E-31;0.019532128
2741;0.022447113;8.68E-31;0.01777074
2742;0.022447113;8.74E-31;0.018190391
2743;0.022447113;8.79E-31;0.018402137
2744;0.022447113;8.79E-31;0.017967719
2745;0.022447113;8.81E-31;0.019306538
2746;0.022448417;8.83E-31;0.019101974
2747;0.022448417;8.83E-31;0.019076197
2748;0.022483011;8.85E-31;0.020186033
2749;0.022483011;8.90E-31;0.019543072
2750;0.022483011;8.83E-31;0.019984942
2751;0.022447113;8.69E-31;0.018393057
2752;0.022442739;8.77E-31;0.01885439
2753;0.022442739;8.71E-31;0.019070454
2754;0.022462758;8.89E-31;0.019652741
2755;0.022462758;8.83E-31;0.019048026
2756;0.022462758;8.66E-31;0.019261172
2757;0.022462758;8.72E-31;0.018548867
2758;0.022462758;8.78E-31;0.018817025
2759;0.022462758;8.79E-31;0.019331895
2760;0.022462758;8.80E-31;0.018667047
2761;0.022462758;8.70E-31;0.018671637
2762;0.022462758;8.65E-31;0.019300521
2763;0.022432851;8.64E-31;0.019510902
2764;0.022440404;8.73E-31;0.018196064
2765;0.022461972;8.55E-31;0.018640149
2766;0.022461972;8.79E-31;0.019087014
2767;0.022461972;8.84E-31;0.020407067
2768;0.022432851;8.72E-31;0.020425843
2769;0.022415715;8.78E-31;0.018874754
2770;0.022438072;8.76E-31;0.018427928
2771;0.022415715;8.70E-31;0.017295731
2772;0.022402575;8.74E-31;0.018646782
2773;0.022421461;8.62E-31;0.020201488
2774;0.022427639;8.76E-31;0.018206492
2775;0.022458835;8.83E-31;0.018886972
2776;0.022458835;8.79E-31;0.019768079
2777;0.022424191;8.85E-31;0.020422321
2778;0.022424191;8.75E-31;0.018191192
2779;0.022421835;8.70E-31;0.019060852
2780;0.022460504;8.72E-31;0.018391904
2781;0.022421835;8.72E-31;0.019261491
2782;0.022421835;8.66E-31;0.019717857
2783;0.022421835;8.72E-31;0.01906225
2784;0.02242486;8.72E-31;0.020823399
2785;0.022427665;8.68E-31;0.020362721
2786;0.022427665;8.96E-31;0.019907751
2787;0.022427665;8.55E-31;0.019053472
2788;0.02242486;8.84E-31;0.01861738
2789;0.02242486;8.84E-31;0.01815773
2790;0.02242486;8.76E-31;0.017946698
2791;0.022434151;8.74E-31;0.018159735
2792;0.02242486;8.60E-31;0.019039031
2793;0.02242486;8.79E-31;0.01726868
2794;0.02242486;8.77E-31;0.019041098
2795;0.022444621;8.79E-31;0.018411127
2796;0.022406146;8.74E-31;0.016853086
2797;0.022428538;8.80E-31;0.017282981
2798;0.022428538;8.62E-31;0.018379183
2799;0.022497517;8.87E-31;0.017728966
2800;0.022497517;8.84E-31;0.019267466
2801;0.022497517;8.72E-31;0.017691254
2802;0.022497517;8.81E-31;0.017683784
2803;0.022497517;8.79E-31;0.019228047
2804;0.022406146;8.83E-31;0.017891924
2805;0.022406146;8.94E-31;0.019189936
2806;0.022413969;8.87E-31;0.018955877
2807;0.022413969;8.88E-31;0.019613759
2808;0.022413969;8.80E-31;0.019633273
2809;0.022413969;8.71E-31;0.018953158
2810;0.022406146;8.71E-31;0.01893516
2811;0.02245567;8.66E-31;0.02004851
2812;0.02245567;8.69E-31;0.018306203
2813;0.02245567;8.84E-31;0.018131225
2814;0.02245567;8.73E-31;0.01922314
2815;0.022356102;8.88E-31;0.018987842
2816;0.022423983;8.73E-31;0.018523762
2817;0.022423983;8.69E-31;0.019623181
2818;0.022423983;8.79E-31;0.019858667
2819;0.022423983;8.49E-31;0.018758671
2820;0.022389013;8.70E-31;0.019873505
2821;0.022372818;8.81E-31;0.019214739
2822;0.022372818;8.65E-31;0.018774309
2823;0.022372818;8.69E-31;0.019034403
2824;0.022371131;8.75E-31;0.020129403
2825;0.022371131;8.76E-31;0.019477464
2826;0.022472987;8.75E-31;0.018374374
2827;0.022472987;8.66E-31;0.018801169
2828;0.022472987;8.73E-31;0.019241274
2829;0.022472987;8.69E-31;0.019033813
2830;0.022443858;8.81E-31;0.019479394
2831;0.022443858;8.65E-31;0.019484061
2832;0.022443858;8.76E-31;0.020577
2833;0.022439503;8.64E-31;0.019240376
2834;0.022439503;8.70E-31;0.019252656
2835;0.022369813;8.69E-31;0.020137717
2836;0.022369813;8.73E-31;0.020338221
2837;0.022396169;8.71E-31;0.020124679
2838;0.022396169;8.63E-31;0.018372997
2839;0.022475311;8.66E-31;0.019694752
2840;0.022475311;8.68E-31;0.01990564
2841;0.022475311;8.62E-31;0.01881154
2842;0.022475311;8.56E-31;0.019696502
2843;0.022475311;8.76E-31;0.020372607
2844;0.022410038;8.65E-31;0.019930602
2845;0.022410038;8.80E-31;0.020376919
2846;0.022410038;8.67E-31;0.019269699
2847;0.022410038;8.55E-31;0.017735778
2848;0.022475598;8.74E-31;0.018172722
2849;0.022475598;8.76E-31;0.018374064
2850;0.022475598;8.61E-31;0.01903384
2851;0.022475598;8.63E-31;0.018592297
2852;0.022475598;8.69E-31;0.019254157
2853;0.022475598;8.61E-31;0.019240829
2854;0.022475598;8.67E-31;0.020124006
2855;0.022475598;8.43E-31;0.018133032
2856;0.022475598;8.47E-31;0.018764869
2857;0.022475598;8.60E-31;0.018129786
2858;0.022475598;8.60E-31;0.017476596
2859;0.022475598;8.57E-31;0.018313236
2860;0.022475598;8.77E-31;0.018545864
2861;0.022475598;8.49E-31;0.018982186
2862;0.022475598;8.34E-31;0.018330876
2863;0.022475598;8.48E-31;0.018961913
2864;0.022475598;8.58E-31;0.019396544
2865;0.022475598;8.69E-31;0.019181557
2866;0.022475598;8.64E-31;0.019625396
2867;0.022475598;8.71E-31;0.018989297
2868;0.022475598;8.72E-31;0.020739553
2869;0.022469573;8.62E-31;0.018994049
2870;0.022469573;8.62E-31;0.018769907
2871;0.022469573;8.55E-31;0.018784844
2872;0.022469573;8.62E-31;0.018556286
2873;0.022469573;8.62E-31;0.019628945
2874;0.022469573;8.55E-31;0.018332441
2875;0.022469573;8.47E-31;0.019650499
2876;0.022469573;8.55E-31;0.019200093
2877;0.02244386;8.43E-31;0.019199299
2878;0.02244386;8.57E-31;0.020039937
2879;0.02244386;8.77E-31;0.020493853
2880;0.022418652;8.54E-31;0.020520639
2881;0.022418652;8.52E-31;0.018982702
2882;0.022418652;8.72E-31;0.018922368
2883;0.022418084;8.57E-31;0.019185503
2884;0.022372502;8.59E-31;0.019389461
2885;0.022352196;8.63E-31;0.017411974
2886;0.022352196;8.42E-31;0.019162414
2887;0.022349782;8.27E-31;0.019167689
2888;0.022409198;8.27E-31;0.01876088
2889;0.022409198;8.49E-31;0.018734385
2890;0.022409198;8.64E-31;0.018973262
2891;0.022409198;8.49E-31;0.019169182
2892;0.022409198;8.73E-31;0.018524207
2893;0.022409198;8.71E-31;0.019143825
2894;0.022409198;8.73E-31;0.018486513
2895;0.022409198;8.67E-31;0.019418124
2896;0.022409198;8.70E-31;0.020059463
2897;0.022409198;8.67E-31;0.018971485
2898;0.022353048;8.75E-31;0.019223431
2899;0.022394481;8.57E-31;0.019858414
2900;0.022353048;8.65E-31;0.019622692
2901;0.022353048;8.66E-31;0.018510799
2902;0.02244897;8.62E-31;0.019183156
2903;0.02244897;8.70E-31;0.01987063
2904;0.02244897;8.62E-31;0.019642495
2905;0.02244897;8.72E-31;0.019207133
2906;0.02244897;8.48E-31;0.018299736
2907;0.02244897;8.56E-31;0.018735145
2908;0.02244897;8.69E-31;0.019419022
2909;0.022398854;8.51E-31;0.018300785
2910;0.022398854;8.64E-31;0.019214188
2911;0.022476012;8.65E-31;0.019014848
2912;0.022476012;8.63E-31;0.018119857
2913;0.022476012;8.63E-31;0.01831899
2914;0.022476012;8.64E-31;0.018562445
2915;0.022435847;8.75E-31;0.019438813
2916;0.022435847;8.62E-31;0.019222758
2917;0.022435847;8.52E-31;0.018544387
2918;0.022435847;8.32E-31;0.01790388
2919;0.022435847;8.52E-31;0.019220765
2920;0.022435847;8.50E-31;0.018545522
