Generation;Max;Min;Mean
188;9.838022108;9.508175938;9.703731759
189;9.845105323;9.523926926;9.717540191
190;9.859678706;9.551957764;9.727013788
191;9.841623523;9.468860159;9.724196352
192;9.841623523;9.591947469;9.724792225
193;9.824646625;9.489515879;9.715729424
194;9.8561972;9.341979174;9.714915155
195;9.8561972;9.546786024;9.737914911
196;9.8561972;9.565923749;9.741004322
197;9.8561972;9.570621774;9.742242691
198;9.8561972;9.523159414;9.738036221
199;9.89724497;9.555461297;9.755836515
200;9.888080666;9.583482522;9.767758944
201;9.888080666;9.513738509;9.76264305
202;9.888080666;9.618257413;9.762050037
203;9.888080666;9.592314759;9.761410684
204;9.888080666;9.529960609;9.767361389
205;9.89238125;9.53028106;9.76957048
206;9.89238125;9.580262105;9.778285903
207;9.89238125;9.616496774;9.78469518
208;9.89238125;9.642597857;9.791132726
209;9.906346993;9.674016807;9.794088027
210;9.906346993;9.642082007;9.797916165
211;9.896219511;9.659716891;9.801104434
212;9.896219511;9.707526057;9.80957067
213;9.896219511;9.648002847;9.817780397
214;9.914649628;9.667551402;9.831603278
215;9.914649628;9.743277521;9.84143599
216;9.914649628;9.716348936;9.84728949
217;9.918798401;9.716348936;9.848900038
218;9.948294147;9.752786266;9.859437687
219;9.948294147;9.749098677;9.863423288
220;9.948294147;9.748885521;9.860776718
221;9.948294147;9.777496514;9.869819376
222;9.948294147;9.781307808;9.868717249
223;9.948294147;9.75319304;9.869557051
224;9.948294147;9.801146276;9.867949715
225;9.948294147;9.795212309;9.873552531
226;9.948294147;9.804538233;9.878126838
227;9.948294147;9.777054336;9.876559458
228;9.928355119;9.794192824;9.881530244
229;9.928355119;9.801922583;9.884560177
230;9.928355119;9.789613556;9.885131092
231;9.928355119;9.78790246;9.881726555
232;9.936993281;9.805862121;9.886862058
233;9.944535951;9.837888641;9.893209118
234;9.950006813;9.818038177;9.892454813
235;9.950006813;9.815846127;9.889682079
236;9.950006813;9.814576581;9.889032837
237;9.950006813;9.77672536;9.890784983
238;9.950006813;9.765404267;9.891206379
239;9.944535951;9.795203775;9.895334405
240;9.945884458;9.831205652;9.899781771
241;9.945884458;9.821621474;9.90197383
242;9.944966961;9.823315891;9.904088495
243;9.944966961;9.823315891;9.90712114
244;9.95555087;9.860109038;9.911059865
245;9.95555087;9.871941292;9.915010278
246;9.957744834;9.849147598;9.915449712
247;9.957744834;9.843843071;9.917939073
248;9.957744834;9.878244705;9.919030373
249;9.957744834;9.861379449;9.919512867
250;9.957744834;9.792206097;9.921497415
251;9.957744834;9.814827436;9.923024095
252;9.957744834;9.861555681;9.922818436
253;9.958092563;9.825544246;9.927106588
254;9.958092563;9.874551685;9.928207732
255;9.958092563;9.867224223;9.929587426
256;9.958092563;9.887789275;9.932643914
257;9.960781605;9.896261155;9.936107996
258;9.960781605;9.895865014;9.93653399
259;9.967284404;9.904185836;9.939662644
260;9.967284404;9.89111459;9.941070887
261;9.967284404;9.907821506;9.94031648
262;9.963610313;9.888101731;9.938589468
263;9.963610313;9.900901046;9.941472198
264;9.967285695;9.873913939;9.941824489
265;9.967285695;9.902191967;9.942870884
266;9.967285695;9.902650472;9.940286839
267;9.967285695;9.904799817;9.942988259
268;9.965203849;9.916152303;9.942788218
269;9.965203849;9.890951045;9.942920876
270;9.96805422;9.90530247;9.944620893
271;9.96805422;9.911875733;9.945847733
272;9.96805422;9.913960812;9.944848715
273;9.96805422;9.914150021;9.947113999
274;9.96805422;9.900457963;9.946458946
275;9.966116128;9.892964526;9.947508458
276;9.966116128;9.908912028;9.946089861
277;9.966116128;9.908912028;9.94662183
278;9.969062549;9.905224952;9.948492839
279;9.969062549;9.893685354;9.948998504
280;9.966661148;9.913787665;9.950333477
281;9.969390028;9.914298644;9.952557032
282;9.969390028;9.880673641;9.95240401
283;9.970421331;9.902341064;9.951612187
284;9.972454463;9.924241659;9.954066501
285;9.972454463;9.935451258;9.955887932
286;9.973198875;9.907517454;9.956312974
287;9.973198875;9.93247267;9.957807405
288;9.973198875;9.917066735;9.957516855
289;9.972454463;9.938585006;9.957847283
290;9.970308371;9.949110792;9.961228547
291;9.971518184;9.939766037;9.961017246
292;9.979945893;9.935264653;9.960202673
293;9.979945893;9.92406535;9.959073636
294;9.979945893;9.927991249;9.960507063
295;9.979945893;9.928505544;9.960905308
296;9.979945893;9.946595112;9.962770895
297;9.979945893;9.931745188;9.962175638
298;9.979945893;9.933952608;9.962762827
299;9.979945893;9.942812771;9.963753483
300;9.979945893;9.933788122;9.962994177
301;9.978300458;9.931019312;9.963398922
302;9.978300458;9.938465605;9.963636693
303;9.978923094;9.950443651;9.964857723
304;9.978300458;9.939184565;9.964811904
305;9.978300458;9.949929363;9.965101355
306;9.978300458;9.936627697;9.965671755
307;9.976624318;9.95311248;9.966088983
308;9.978674277;9.933219279;9.965749938
309;9.976624318;9.955502187;9.967214865
310;9.976624318;9.952535556;9.966865526
311;9.976624318;9.951953256;9.967748709
312;9.976624318;9.954150007;9.967044481
313;9.978749296;9.94724662;9.96711363
314;9.978749296;9.954102312;9.967664265
315;9.979133959;9.949535918;9.967877266
316;9.980920191;9.958141189;9.968432734
317;9.980920191;9.958542999;9.968448064
318;9.981606828;9.951147873;9.969825385
319;9.981606828;9.951851585;9.969786565
320;9.981606828;9.952331705;9.969748261
321;9.981054306;9.958496213;9.971447568
322;9.981634804;9.954423822;9.971398709
323;9.981634804;9.961636639;9.971763291
324;9.981634804;9.96109294;9.972712433
325;9.982093038;9.958176799;9.973225137
326;9.982093038;9.955304304;9.973681229
327;9.982093038;9.958818326;9.973848781
328;9.982795993;9.960874356;9.974655211
329;9.982795993;9.962870282;9.974742687
330;9.982795993;9.964620351;9.975186374
331;9.982795993;9.964728188;9.975169344
332;9.981712137;9.961085778;9.975505996
333;9.981692266;9.959524707;9.975065047
334;9.982111221;9.959830423;9.975612643
335;9.982111221;9.963588253;9.975488185
336;9.982111221;9.966723319;9.976711127
337;9.983087212;9.967355984;9.97764216
338;9.983087212;9.964350794;9.977404364
339;9.983087212;9.962930021;9.977800894
340;9.983087212;9.969087363;9.977936341
341;9.982883388;9.971069021;9.978582099
342;9.983525271;9.965478602;9.978850256
343;9.983525271;9.967573952;9.979265717
344;9.983525271;9.966045089;9.979200857
345;9.984177567;9.972562971;9.979742915
346;9.983525271;9.972288661;9.98011199
347;9.985272338;9.969198305;9.980233565
