Generation;Max;Min;Mean
610;9.727019242;8.705043373;9.526304876
611;9.727019242;8.968643416;9.53448207
612;9.727019242;9.051647059;9.539142494
613;9.727019242;9.066923201;9.535135677
614;9.727019242;9.061602772;9.538473009
615;9.727019242;9.061602772;9.539062019
616;9.727019242;9.066923201;9.543365483
617;9.727019242;8.786134587;9.531621103
618;9.727019242;8.559155676;9.528644749
619;9.727019242;8.900809088;9.519736329
620;9.727019242;9.17004455;9.545310865
621;9.727019242;9.156360877;9.547017251
622;9.727019242;9.175058292;9.543403917
623;9.727019242;8.954827835;9.540789022
624;9.727019242;9.060405967;9.55521871
625;9.727019242;9.128763697;9.555409487
626;9.727019242;9.327785143;9.56159885
627;9.727019242;8.927170779;9.562342581
628;9.727019242;9.03271054;9.567695346
629;9.790974186;9.07551818;9.563890763
630;9.790974186;9.168742948;9.569341793
631;9.790974186;8.893546948;9.563172673
632;9.790974186;9.193169425;9.568018365
633;9.790974186;9.193169425;9.56855539
634;9.790974186;9.227725781;9.566576928
635;9.790974186;9.246291792;9.569337931
636;9.790974186;9.039573566;9.56923926
637;9.790974186;9.039573566;9.570348212
638;9.790974186;9.184236566;9.587963438
639;9.790974186;8.847139105;9.58316666
640;9.790974186;9.253595354;9.587611446
641;9.790974186;9.1102982;9.586063551
642;9.790974186;9.1102982;9.594912156
643;9.790974186;9.171927984;9.594352249
644;9.790974186;9.363365252;9.607435571
645;9.790974186;8.985898757;9.596689726
646;9.790974186;9.289153239;9.604636457
647;9.79492708;9.197674884;9.599059737
648;9.79492708;9.197674884;9.592973984
649;9.79492708;9.091879435;9.591580951
650;9.79492708;9.223338482;9.600559223
651;9.79492708;9.268760186;9.61198306
652;9.79492708;9.20901276;9.604440992
653;9.79492708;9.20901276;9.595884228
654;9.79492708;9.20901276;9.60327084
655;9.79492708;9.213953277;9.607915988
656;9.79492708;9.268790198;9.620656855
657;9.79492708;9.364497458;9.631070393
658;9.79492708;8.797804922;9.611463381
659;9.79492708;8.855079046;9.622312322
660;9.79492708;8.967471065;9.621914195
661;9.79492708;8.967471065;9.628729767
662;9.79492708;9.214169001;9.623881973
663;9.790974186;9.163772048;9.611739962
664;9.790974186;9.029572237;9.603166648
665;9.790974186;9.175602663;9.604045438
666;9.790974186;8.95888607;9.606644425
667;9.794961265;9.238257724;9.629716743
668;9.794961265;8.996050708;9.623719023
669;9.805535277;9.238257724;9.634541573
670;9.805535277;9.1717894;9.625727271
671;9.805535277;9.345750686;9.638459323
672;9.805535277;9.280428269;9.642079411
673;9.805535277;9.313367762;9.650904253
674;9.805535277;9.333689788;9.649509252
675;9.805535277;9.366193915;9.650551019
676;9.805535277;9.330233784;9.651865079
677;9.805535277;9.142097391;9.648085585
678;9.805535277;9.32566775;9.655436003
